;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3838.qs;780;0.00328074;724;204.57s;746;746;22;2.949061662198391;1;
1;QPLIB_3838.qs;780;0.00328074;724;139.80s;746;746;22;2.949061662198391;2;
2;QPLIB_3838.qs;780;0.00328074;728;267.55s;746;746;18;2.4128686327077746;3;
3;QPLIB_3838.qs;780;0.00328074;726;227.70s;746;746;20;2.680965147453083;4;
4;QPLIB_3838.qs;780;0.00328074;718;158.19s;746;746;28;3.753351206434316;5;
5;QPLIB_3838.qs;780;0.00328074;724;156.36s;746;746;22;2.949061662198391;6;
6;QPLIB_3838.qs;780;0.00328074;744;168.14s;746;746;2;0.2680965147453083;7;
7;QPLIB_3838.qs;780;0.00328074;724;203.76s;746;746;22;2.949061662198391;8;
8;QPLIB_3838.qs;780;0.00328074;716;147.13s;746;746;30;4.021447721179625;9;
9;QPLIB_3838.qs;780;0.00328074;730;220.72s;746;746;16;2.1447721179624666;10;
10;QPLIB_3838.qs;780;0.00328074;724;115.84s;746;746;22;2.949061662198391;11;
11;QPLIB_3838.qs;780;0.00328074;732;129.07s;746;746;14;1.876675603217158;12;
12;QPLIB_3838.qs;780;0.00328074;736;181.88s;746;746;10;1.3404825737265416;13;
13;QPLIB_3838.qs;780;0.00328074;724;257.61s;746;746;22;2.949061662198391;14;
14;QPLIB_3838.qs;780;0.00328074;718;202.24s;746;746;28;3.753351206434316;15;
15;QPLIB_3838.qs;780;0.00328074;734;187.41s;746;746;12;1.6085790884718498;16;
16;QPLIB_3838.qs;780;0.00328074;716;120.45s;746;746;30;4.021447721179625;17;
17;QPLIB_3838.qs;780;0.00328074;732;240.49s;746;746;14;1.876675603217158;18;
18;QPLIB_3838.qs;780;0.00328074;726;136.09s;746;746;20;2.680965147453083;19;
19;QPLIB_3838.qs;780;0.00328074;728;174.60s;746;746;18;2.4128686327077746;20;
20;QPLIB_3838.qs;780;0.00328074;726;250.11s;746;746;20;2.680965147453083;21;
21;QPLIB_3838.qs;780;0.00328074;724;95.53s;746;746;22;2.949061662198391;22;
22;QPLIB_3838.qs;780;0.00328074;724;142.64s;746;746;22;2.949061662198391;23;
23;QPLIB_3838.qs;780;0.00328074;720;100.85s;746;746;26;3.485254691689008;24;
24;QPLIB_3838.qs;780;0.00328074;726;258.55s;746;746;20;2.680965147453083;25;
25;QPLIB_3838.qs;780;0.00328074;728;166.29s;746;746;18;2.4128686327077746;26;
26;QPLIB_3838.qs;780;0.00328074;734;263.16s;746;746;12;1.6085790884718498;27;
27;QPLIB_3838.qs;780;0.00328074;732;164.29s;746;746;14;1.876675603217158;28;
28;QPLIB_3838.qs;780;0.00328074;726;291.35s;746;746;20;2.680965147453083;29;
29;QPLIB_3838.qs;780;0.00328074;722;155.89s;746;746;24;3.2171581769436997;30;
30;QPLIB_3838.qs;780;0.00328074;736;368.63s;746;746;10;1.3404825737265416;31;
31;QPLIB_3838.qs;780;0.00328074;716;141.68s;746;746;30;4.021447721179625;32;
32;QPLIB_3838.qs;780;0.00328074;722;152.71s;746;746;24;3.2171581769436997;33;
33;QPLIB_3838.qs;780;0.00328074;720;123.26s;746;746;26;3.485254691689008;34;
34;QPLIB_3838.qs;780;0.00328074;718;119.47s;746;746;28;3.753351206434316;35;
35;QPLIB_3838.qs;780;0.00328074;724;156.62s;746;746;22;2.949061662198391;36;
36;QPLIB_3838.qs;780;0.00328074;728;210.46s;746;746;18;2.4128686327077746;37;
37;QPLIB_3838.qs;780;0.00328074;728;217.84s;746;746;18;2.4128686327077746;38;
38;QPLIB_3838.qs;780;0.00328074;720;153.95s;746;746;26;3.485254691689008;39;
39;QPLIB_3838.qs;780;0.00328074;726;175.61s;746;746;20;2.680965147453083;40;
40;QPLIB_3838.qs;780;0.00328074;736;248.75s;746;746;10;1.3404825737265416;41;
41;QPLIB_3838.qs;780;0.00328074;724;170.43s;746;746;22;2.949061662198391;42;
42;QPLIB_3838.qs;780;0.00328074;730;217.48s;746;746;16;2.1447721179624666;43;
43;QPLIB_3838.qs;780;0.00328074;724;182.07s;746;746;22;2.949061662198391;44;
44;QPLIB_3838.qs;780;0.00328074;722;101.20s;746;746;24;3.2171581769436997;45;
45;QPLIB_3838.qs;780;0.00328074;730;205.72s;746;746;16;2.1447721179624666;46;
46;QPLIB_3838.qs;780;0.00328074;712;146.13s;746;746;34;4.557640750670242;47;
47;QPLIB_3838.qs;780;0.00328074;720;149.74s;746;746;26;3.485254691689008;48;
48;QPLIB_3838.qs;780;0.00328074;736;287.28s;746;746;10;1.3404825737265416;49;
49;QPLIB_3838.qs;780;0.00328074;728;189.35s;746;746;18;2.4128686327077746;50;
50;QPLIB_3838.qs;780;0.00328074;726;212.01s;746;746;20;2.680965147453083;51;
51;QPLIB_3838.qs;780;0.00328074;722;191.63s;746;746;24;3.2171581769436997;52;
52;QPLIB_3838.qs;780;0.00328074;724;156.05s;746;746;22;2.949061662198391;53;
53;QPLIB_3838.qs;780;0.00328074;718;163.47s;746;746;28;3.753351206434316;54;
54;QPLIB_3838.qs;780;0.00328074;730;226.96s;746;746;16;2.1447721179624666;55;
55;QPLIB_3838.qs;780;0.00328074;726;220.86s;746;746;20;2.680965147453083;56;
56;QPLIB_3838.qs;780;0.00328074;718;115.63s;746;746;28;3.753351206434316;57;
