;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3852.qs;231;0.0112816;234;453.91s;234;234;0;0.0;1;3.9158169999999997
1;QPLIB_3852.qs;231;0.0112816;234;464.97s;234;234;0;0.0;2;2.43246
2;QPLIB_3852.qs;231;0.0112816;234;460.29s;234;234;0;0.0;3;3.657956
3;QPLIB_3852.qs;231;0.0112816;234;473.52s;234;234;0;0.0;4;1.526781
4;QPLIB_3852.qs;231;0.0112816;234;461.65s;234;234;0;0.0;5;1.630177
5;QPLIB_3852.qs;231;0.0112816;234;450.78s;234;234;0;0.0;6;4.496563
6;QPLIB_3852.qs;231;0.0112816;234;474.06s;234;234;0;0.0;7;2.720363
7;QPLIB_3852.qs;231;0.0112816;234;480.53s;234;234;0;0.0;8;1.888838
8;QPLIB_3852.qs;231;0.0112816;234;460.09s;234;234;0;0.0;9;2.224634
9;QPLIB_3852.qs;231;0.0112816;230;450.15s;234;234;4;1.7094017094017095;10;
10;QPLIB_3852.qs;231;0.0112816;234;462.25s;234;234;0;0.0;11;5.712706
11;QPLIB_3852.qs;231;0.0112816;234;455.76s;234;234;0;0.0;12;4.174920999999999
12;QPLIB_3852.qs;231;0.0112816;234;471.16s;234;234;0;0.0;13;1.878196
13;QPLIB_3852.qs;231;0.0112816;234;477.95s;234;234;0;0.0;14;6.553108
14;QPLIB_3852.qs;231;0.0112816;234;456.73s;234;234;0;0.0;15;1.72748
15;QPLIB_3852.qs;231;0.0112816;234;435.58s;234;234;0;0.0;16;11.779934
16;QPLIB_3852.qs;231;0.0112816;234;434.86s;234;234;0;0.0;17;2.6060980000000002
17;QPLIB_3852.qs;231;0.0112816;234;457.99s;234;234;0;0.0;18;4.660862
18;QPLIB_3852.qs;231;0.0112816;230;417.97s;234;234;4;1.7094017094017095;19;
19;QPLIB_3852.qs;231;0.0112816;234;432.40s;234;234;0;0.0;20;1.652381
20;QPLIB_3852.qs;231;0.0112816;234;444.25s;234;234;0;0.0;21;1.725616
21;QPLIB_3852.qs;231;0.0112816;234;452.21s;234;234;0;0.0;22;2.464734
22;QPLIB_3852.qs;231;0.0112816;234;327.29s;234;234;0;0.0;23;2.551946
23;QPLIB_3852.qs;231;0.0112816;234;467.25s;234;234;0;0.0;24;46.321984
24;QPLIB_3852.qs;231;0.0112816;234;421.07s;234;234;0;0.0;25;1.684148
25;QPLIB_3852.qs;231;0.0112816;232;375.75s;234;234;2;0.8547008547008548;26;
26;QPLIB_3852.qs;231;0.0112816;234;429.76s;234;234;0;0.0;27;2.396288
27;QPLIB_3852.qs;231;0.0112816;234;441.35s;234;234;0;0.0;28;19.718142
28;QPLIB_3852.qs;231;0.0112816;234;433.93s;234;234;0;0.0;29;5.342069
29;QPLIB_3852.qs;231;0.0112816;234;448.47s;234;234;0;0.0;30;3.355111
30;QPLIB_3852.qs;231;0.0112816;234;439.05s;234;234;0;0.0;31;2.043633
31;QPLIB_3852.qs;231;0.0112816;234;467.11s;234;234;0;0.0;32;2.900023
32;QPLIB_3852.qs;231;0.0112816;234;474.55s;234;234;0;0.0;33;6.63857
33;QPLIB_3852.qs;231;0.0112816;234;409.03s;234;234;0;0.0;34;1.48632
34;QPLIB_3852.qs;231;0.0112816;234;464.16s;234;234;0;0.0;35;1.960766
35;QPLIB_3852.qs;231;0.0112816;234;434.61s;234;234;0;0.0;36;2.817876
36;QPLIB_3852.qs;231;0.0112816;234;442.26s;234;234;0;0.0;37;5.0446860000000004
37;QPLIB_3852.qs;231;0.0112816;234;453.18s;234;234;0;0.0;38;4.177505
