;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_5882.qs;150;0.397289;25388;19.95s;25388;25388;0;0.0;1;0.398025
1;QPLIB_5882.qs;150;0.397289;25388;19.70s;25388;25388;0;0.0;2;0.313257
2;QPLIB_5882.qs;150;0.397289;25388;20.26s;25388;25388;0;0.0;3;0.324355
3;QPLIB_5882.qs;150;0.397289;25388;19.66s;25388;25388;0;0.0;4;0.344735
4;QPLIB_5882.qs;150;0.397289;25388;20.02s;25388;25388;0;0.0;5;0.363375
5;QPLIB_5882.qs;150;0.397289;25388;19.58s;25388;25388;0;0.0;6;0.336219
6;QPLIB_5882.qs;150;0.397289;25388;20.34s;25388;25388;0;0.0;7;0.299749
7;QPLIB_5882.qs;150;0.397289;25388;20.14s;25388;25388;0;0.0;8;0.293774
8;QPLIB_5882.qs;150;0.397289;25388;20.68s;25388;25388;0;0.0;9;0.530368
9;QPLIB_5882.qs;150;0.397289;25388;19.75s;25388;25388;0;0.0;10;0.332203
10;QPLIB_5882.qs;150;0.397289;25388;19.78s;25388;25388;0;0.0;11;0.302504
11;QPLIB_5882.qs;150;0.397289;25388;19.68s;25388;25388;0;0.0;12;0.374167
12;QPLIB_5882.qs;150;0.397289;25388;20.31s;25388;25388;0;0.0;13;0.405176
13;QPLIB_5882.qs;150;0.397289;25388;20.29s;25388;25388;0;0.0;14;0.504881
14;QPLIB_5882.qs;150;0.397289;25388;19.91s;25388;25388;0;0.0;15;0.363754
15;QPLIB_5882.qs;150;0.397289;25388;19.98s;25388;25388;0;0.0;16;0.373291
16;QPLIB_5882.qs;150;0.397289;25388;20.54s;25388;25388;0;0.0;17;0.367245
17;QPLIB_5882.qs;150;0.397289;25388;19.24s;25388;25388;0;0.0;18;0.336794
18;QPLIB_5882.qs;150;0.397289;25388;19.86s;25388;25388;0;0.0;19;0.419086
19;QPLIB_5882.qs;150;0.397289;25388;20.55s;25388;25388;0;0.0;20;0.324428
20;QPLIB_5882.qs;150;0.397289;25388;20.22s;25388;25388;0;0.0;21;0.331872
21;QPLIB_5882.qs;150;0.397289;25388;20.14s;25388;25388;0;0.0;22;0.353492
22;QPLIB_5882.qs;150;0.397289;25388;19.93s;25388;25388;0;0.0;23;0.399515
23;QPLIB_5882.qs;150;0.397289;25388;20.55s;25388;25388;0;0.0;24;0.380681
24;QPLIB_5882.qs;150;0.397289;25388;20.38s;25388;25388;0;0.0;25;0.363812
25;QPLIB_5882.qs;150;0.397289;25388;20.02s;25388;25388;0;0.0;26;0.452619
26;QPLIB_5882.qs;150;0.397289;25388;20.15s;25388;25388;0;0.0;27;0.312773
27;QPLIB_5882.qs;150;0.397289;25388;20.39s;25388;25388;0;0.0;28;0.437872
28;QPLIB_5882.qs;150;0.397289;25388;20.73s;25388;25388;0;0.0;29;0.362266
29;QPLIB_5882.qs;150;0.397289;25388;20.25s;25388;25388;0;0.0;30;0.388335
30;QPLIB_5882.qs;150;0.397289;25388;19.67s;25388;25388;0;0.0;31;0.415594
31;QPLIB_5882.qs;150;0.397289;25388;20.59s;25388;25388;0;0.0;32;0.319601
32;QPLIB_5882.qs;150;0.397289;25388;20.63s;25388;25388;0;0.0;33;0.336953
33;QPLIB_5882.qs;150;0.397289;25388;20.27s;25388;25388;0;0.0;34;0.385551
34;QPLIB_5882.qs;150;0.397289;25388;20.47s;25388;25388;0;0.0;35;0.299386
35;QPLIB_5882.qs;150;0.397289;25388;20.74s;25388;25388;0;0.0;36;0.408074
36;QPLIB_5882.qs;150;0.397289;25388;20.23s;25388;25388;0;0.0;37;0.296245
37;QPLIB_5882.qs;150;0.397289;25388;19.28s;25388;25388;0;0.0;38;0.377652
38;QPLIB_5882.qs;150;0.397289;25388;20.27s;25388;25388;0;0.0;39;0.331154
39;QPLIB_5882.qs;150;0.397289;25388;20.49s;25388;25388;0;0.0;40;0.409084
40;QPLIB_5882.qs;150;0.397289;25388;20.13s;25388;25388;0;0.0;41;0.346743
41;QPLIB_5882.qs;150;0.397289;25388;20.24s;25388;25388;0;0.0;42;0.367475
42;QPLIB_5882.qs;150;0.397289;25388;19.66s;25388;25388;0;0.0;43;0.405567
43;QPLIB_5882.qs;150;0.397289;25388;20.34s;25388;25388;0;0.0;44;0.354409
44;QPLIB_5882.qs;150;0.397289;25388;20.14s;25388;25388;0;0.0;45;0.36215
45;QPLIB_5882.qs;150;0.397289;25388;19.76s;25388;25388;0;0.0;46;0.306153
46;QPLIB_5882.qs;150;0.397289;25388;20.39s;25388;25388;0;0.0;47;0.303877
47;QPLIB_5882.qs;150;0.397289;25388;19.46s;25388;25388;0;0.0;48;0.402177
48;QPLIB_5882.qs;150;0.397289;25388;20.18s;25388;25388;0;0.0;49;0.357796
49;QPLIB_5882.qs;150;0.397289;25388;20.19s;25388;25388;0;0.0;50;0.318113
50;QPLIB_5882.qs;150;0.397289;25388;20.86s;25388;25388;0;0.0;51;0.324282
51;QPLIB_5882.qs;150;0.397289;25388;19.91s;25388;25388;0;0.0;52;0.364083
52;QPLIB_5882.qs;150;0.397289;25388;19.79s;25388;25388;0;0.0;53;0.440082
53;QPLIB_5882.qs;150;0.397289;25388;20.34s;25388;25388;0;0.0;54;0.396674
54;QPLIB_5882.qs;150;0.397289;25388;20.40s;25388;25388;0;0.0;55;0.311714
55;QPLIB_5882.qs;150;0.397289;25388;20.03s;25388;25388;0;0.0;56;0.311656
56;QPLIB_5882.qs;150;0.397289;25388;20.09s;25388;25388;0;0.0;57;0.33554
57;QPLIB_5882.qs;150;0.397289;25388;19.90s;25388;25388;0;0.0;58;0.354846
58;QPLIB_5882.qs;150;0.397289;25388;21.23s;25388;25388;0;0.0;59;0.367008
59;QPLIB_5882.qs;150;0.397289;25388;20.58s;25388;25388;0;0.0;60;0.40954
60;QPLIB_5882.qs;150;0.397289;25388;19.90s;25388;25388;0;0.0;61;0.39274
61;QPLIB_5882.qs;150;0.397289;25388;20.34s;25388;25388;0;0.0;62;0.291806
62;QPLIB_5882.qs;150;0.397289;25388;19.89s;25388;25388;0;0.0;63;0.338668
63;QPLIB_5882.qs;150;0.397289;25388;20.01s;25388;25388;0;0.0;64;0.407899
64;QPLIB_5882.qs;150;0.397289;25388;20.88s;25388;25388;0;0.0;65;0.351451
65;QPLIB_5882.qs;150;0.397289;25388;20.26s;25388;25388;0;0.0;66;0.329677
66;QPLIB_5882.qs;150;0.397289;25388;20.45s;25388;25388;0;0.0;67;0.29252
67;QPLIB_5882.qs;150;0.397289;25388;20.43s;25388;25388;0;0.0;68;0.393495
68;QPLIB_5882.qs;150;0.397289;25388;19.47s;25388;25388;0;0.0;69;0.323055
69;QPLIB_5882.qs;150;0.397289;25388;20.76s;25388;25388;0;0.0;70;0.360945
70;QPLIB_5882.qs;150;0.397289;25388;19.87s;25388;25388;0;0.0;71;0.381456
71;QPLIB_5882.qs;150;0.397289;25388;19.82s;25388;25388;0;0.0;72;0.33042
72;QPLIB_5882.qs;150;0.397289;25388;20.67s;25388;25388;0;0.0;73;0.353501
73;QPLIB_5882.qs;150;0.397289;25388;19.66s;25388;25388;0;0.0;74;0.392336
74;QPLIB_5882.qs;150;0.397289;25388;20.89s;25388;25388;0;0.0;75;0.352137
75;QPLIB_5882.qs;150;0.397289;25388;20.15s;25388;25388;0;0.0;76;0.383226
76;QPLIB_5882.qs;150;0.397289;25388;20.53s;25388;25388;0;0.0;77;0.44613
77;QPLIB_5882.qs;150;0.397289;25388;20.14s;25388;25388;0;0.0;78;0.292244
78;QPLIB_5882.qs;150;0.397289;25388;20.45s;25388;25388;0;0.0;79;0.331543
79;QPLIB_5882.qs;150;0.397289;25388;19.76s;25388;25388;0;0.0;80;0.313578
80;QPLIB_5882.qs;150;0.397289;25388;20.22s;25388;25388;0;0.0;81;0.390589
81;QPLIB_5882.qs;150;0.397289;25388;19.83s;25388;25388;0;0.0;82;0.393443
82;QPLIB_5882.qs;150;0.397289;25388;20.39s;25388;25388;0;0.0;83;0.293388
83;QPLIB_5882.qs;150;0.397289;25388;20.09s;25388;25388;0;0.0;84;0.365201
84;QPLIB_5882.qs;150;0.397289;25388;19.98s;25388;25388;0;0.0;85;0.292494
85;QPLIB_5882.qs;150;0.397289;25388;20.63s;25388;25388;0;0.0;86;0.479336
86;QPLIB_5882.qs;150;0.397289;25388;19.56s;25388;25388;0;0.0;87;0.363553
87;QPLIB_5882.qs;150;0.397289;25388;20.15s;25388;25388;0;0.0;88;0.393491
88;QPLIB_5882.qs;150;0.397289;25388;19.91s;25388;25388;0;0.0;89;0.29939
89;QPLIB_5882.qs;150;0.397289;25388;20.20s;25388;25388;0;0.0;90;0.337861
90;QPLIB_5882.qs;150;0.397289;25388;19.73s;25388;25388;0;0.0;91;0.327771
91;QPLIB_5882.qs;150;0.397289;25388;19.75s;25388;25388;0;0.0;92;0.293537
92;QPLIB_5882.qs;150;0.397289;25388;20.33s;25388;25388;0;0.0;93;0.394442
93;QPLIB_5882.qs;150;0.397289;25388;19.95s;25388;25388;0;0.0;94;0.367272
94;QPLIB_5882.qs;150;0.397289;25388;21.27s;25388;25388;0;0.0;95;0.475332
95;QPLIB_5882.qs;150;0.397289;25388;20.06s;25388;25388;0;0.0;96;0.418854
96;QPLIB_5882.qs;150;0.397289;25388;19.86s;25388;25388;0;0.0;97;0.304004
97;QPLIB_5882.qs;150;0.397289;25388;20.37s;25388;25388;0;0.0;98;0.306032
98;QPLIB_5882.qs;150;0.397289;25388;20.07s;25388;25388;0;0.0;99;0.292379
99;QPLIB_5882.qs;150;0.397289;25388;20.36s;25388;25388;0;0.0;100;0.337764
