;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;MSTS;QPLIB_3822.qs;1;1;748.0;748.0;8.301363;8.301363;850.0
1;MSTS;QPLIB_3822.qs;1;2;754.0;754.0;7.641757;15.94312;850.0
2;MSTS;QPLIB_3822.qs;1;3;764.0;764.0;7.322233;23.265353;850.0
3;MSTS;QPLIB_3822.qs;1;4;758.0;764.0;7.339079;30.604432;850.0
4;MSTS;QPLIB_3822.qs;1;5;756.0;764.0;7.61051;38.214942;850.0
5;MSTS;QPLIB_3822.qs;1;6;764.0;764.0;7.274836;45.489778;850.0
6;MSTS;QPLIB_3822.qs;1;7;766.0;766.0;7.788989;53.278767;850.0
7;MSTS;QPLIB_3822.qs;1;8;782.0;782.0;7.271644;60.550411;850.0
8;MSTS;QPLIB_3822.qs;1;9;784.0;784.0;7.501934;68.052345;850.0
9;MSTS;QPLIB_3822.qs;1;10;776.0;784.0;7.261981;75.314326;850.0
10;MSTS;QPLIB_3822.qs;1;11;790.0;790.0;7.289538;82.603864;850.0
11;MSTS;QPLIB_3822.qs;1;12;798.0;798.0;7.325543;89.929407;850.0
12;MSTS;QPLIB_3822.qs;1;13;770.0;798.0;7.350865;97.280272;850.0
13;MSTS;QPLIB_3822.qs;1;14;762.0;798.0;7.37436;104.65463199999999;850.0
14;MSTS;QPLIB_3822.qs;1;15;760.0;798.0;7.27982;111.934452;850.0
15;MSTS;QPLIB_3822.qs;1;16;776.0;798.0;7.29855;119.233002;850.0
16;MSTS;QPLIB_3822.qs;1;17;764.0;798.0;7.271895;126.504897;850.0
17;MSTS;QPLIB_3822.qs;1;18;768.0;798.0;7.239706;133.744603;850.0
18;MSTS;QPLIB_3822.qs;1;19;770.0;798.0;7.338184;141.082787;850.0
19;MSTS;QPLIB_3822.qs;1;20;780.0;798.0;7.288598;148.371385;850.0
20;MSTS;QPLIB_3822.qs;1;21;760.0;798.0;7.253638;155.625023;850.0
21;MSTS;QPLIB_3822.qs;1;22;776.0;798.0;7.258691;162.883714;850.0
22;MSTS;QPLIB_3822.qs;1;23;760.0;798.0;8.090167;170.973881;850.0
23;MSTS;QPLIB_3822.qs;1;24;766.0;798.0;7.250774;178.22465499999998;850.0
24;MSTS;QPLIB_3822.qs;1;25;760.0;798.0;7.341379;185.566034;850.0
25;MSTS;QPLIB_3822.qs;1;26;764.0;798.0;7.271418;192.83745199999998;850.0
26;MSTS;QPLIB_3822.qs;1;27;768.0;798.0;7.152178;199.98963;850.0
27;MSTS;QPLIB_3822.qs;1;28;768.0;798.0;7.211864;207.201494;850.0
28;MSTS;QPLIB_3822.qs;1;29;764.0;798.0;7.1877;214.389194;850.0
29;MSTS;QPLIB_3822.qs;1;30;746.0;798.0;7.194845;221.584039;850.0
30;MSTS;QPLIB_3822.qs;1;31;752.0;798.0;7.930302;229.514341;850.0
31;MSTS;QPLIB_3822.qs;1;32;750.0;798.0;7.144157;236.658498;850.0
32;MSTS;QPLIB_3822.qs;1;33;764.0;798.0;7.206824;243.865322;850.0
33;MSTS;QPLIB_3822.qs;1;34;752.0;798.0;7.480146;251.345468;850.0
34;MSTS;QPLIB_3822.qs;1;35;758.0;798.0;7.198465;258.543933;850.0
35;MSTS;QPLIB_3822.qs;1;36;746.0;798.0;7.197731;265.741664;850.0
36;MSTS;QPLIB_3822.qs;1;37;754.0;798.0;7.458247;273.199911;850.0
37;MSTS;QPLIB_3822.qs;1;38;772.0;798.0;7.342986;280.542897;850.0
38;MSTS;QPLIB_3822.qs;1;39;764.0;798.0;7.26763;287.810527;850.0
39;MSTS;QPLIB_3822.qs;1;40;758.0;798.0;7.169071;294.979598;850.0
40;MSTS;QPLIB_3822.qs;1;41;756.0;798.0;7.245729;302.225327;850.0
41;MSTS;QPLIB_3822.qs;1;42;770.0;798.0;7.216877;309.442204;850.0
42;MSTS;QPLIB_3822.qs;1;43;782.0;798.0;7.460941;316.903145;850.0
