;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;DTSS;QPLIB_5875.qs;1;1;43757.0;43757.0;0.21433;0.21433;43757.0
1;DTSS;QPLIB_5875.qs;1;2;43757.0;43757.0;0.274806;0.489136;43757.0
2;DTSS;QPLIB_5875.qs;1;3;43757.0;43757.0;0.165781;0.654917;43757.0
3;DTSS;QPLIB_5875.qs;1;4;43757.0;43757.0;0.1655;0.8204170000000001;43757.0
4;DTSS;QPLIB_5875.qs;1;5;43757.0;43757.0;0.163605;0.9840220000000001;43757.0
5;DTSS;QPLIB_5875.qs;1;6;43757.0;43757.0;0.182179;1.166201;43757.0
6;DTSS;QPLIB_5875.qs;1;7;43757.0;43757.0;0.16359;1.3297910000000002;43757.0
7;DTSS;QPLIB_5875.qs;1;8;43757.0;43757.0;0.243408;1.573199;43757.0
8;DTSS;QPLIB_5875.qs;1;9;43757.0;43757.0;0.165957;1.7391560000000001;43757.0
9;DTSS;QPLIB_5875.qs;1;10;43757.0;43757.0;0.172425;1.911581;43757.0
10;DTSS;QPLIB_5875.qs;1;11;43757.0;43757.0;0.199075;2.110656;43757.0
11;DTSS;QPLIB_5875.qs;1;12;43757.0;43757.0;0.264893;2.375549;43757.0
12;DTSS;QPLIB_5875.qs;1;13;43757.0;43757.0;0.180702;2.556251;43757.0
13;DTSS;QPLIB_5875.qs;1;14;43757.0;43757.0;0.171336;2.727587;43757.0
14;DTSS;QPLIB_5875.qs;1;15;43757.0;43757.0;0.181791;2.9093780000000002;43757.0
15;DTSS;QPLIB_5875.qs;1;16;43757.0;43757.0;0.162623;3.072001;43757.0
16;DTSS;QPLIB_5875.qs;1;17;43757.0;43757.0;0.163308;3.235309;43757.0
17;DTSS;QPLIB_5875.qs;1;18;43757.0;43757.0;0.217926;3.453235;43757.0
18;DTSS;QPLIB_5875.qs;1;19;43757.0;43757.0;0.164321;3.617556;43757.0
19;DTSS;QPLIB_5875.qs;1;20;43757.0;43757.0;0.281391;3.898947;43757.0
20;DTSS;QPLIB_5875.qs;1;21;43757.0;43757.0;0.256366;4.155313;43757.0
21;DTSS;QPLIB_5875.qs;1;22;43757.0;43757.0;0.170281;4.325594;43757.0
22;DTSS;QPLIB_5875.qs;1;23;43757.0;43757.0;0.199956;4.52555;43757.0
23;DTSS;QPLIB_5875.qs;1;24;43757.0;43757.0;0.20418;4.72973;43757.0
24;DTSS;QPLIB_5875.qs;1;25;43757.0;43757.0;0.203314;4.933044;43757.0
25;DTSS;QPLIB_5875.qs;1;26;43757.0;43757.0;0.170956;5.104;43757.0
26;DTSS;QPLIB_5875.qs;1;27;43757.0;43757.0;0.176467;5.280467;43757.0
27;DTSS;QPLIB_5875.qs;1;28;43757.0;43757.0;0.232764;5.513231;43757.0
28;DTSS;QPLIB_5875.qs;1;29;43757.0;43757.0;0.208717;5.721948;43757.0
29;DTSS;QPLIB_5875.qs;1;30;43757.0;43757.0;0.194113;5.916061;43757.0
30;DTSS;QPLIB_5875.qs;1;31;43757.0;43757.0;0.189439;6.1055;43757.0
31;DTSS;QPLIB_5875.qs;1;32;43757.0;43757.0;0.213794;6.319294;43757.0
32;DTSS;QPLIB_5875.qs;1;33;43757.0;43757.0;0.191691;6.510985;43757.0
33;DTSS;QPLIB_5875.qs;1;34;43757.0;43757.0;0.171983;6.682968;43757.0
34;DTSS;QPLIB_5875.qs;1;35;43757.0;43757.0;0.210379;6.893347;43757.0
35;DTSS;QPLIB_5875.qs;1;36;43757.0;43757.0;0.189228;7.082575;43757.0
36;DTSS;QPLIB_5875.qs;1;37;43757.0;43757.0;0.168588;7.251163;43757.0
37;DTSS;QPLIB_5875.qs;1;38;43757.0;43757.0;0.178583;7.429746;43757.0
38;DTSS;QPLIB_5875.qs;1;39;43735.0;43757.0;0.180146;7.609892;43757.0
39;DTSS;QPLIB_5875.qs;1;40;43735.0;43757.0;0.217175;7.827067;43757.0
40;DTSS;QPLIB_5875.qs;1;41;43757.0;43757.0;0.22993;8.056997;43757.0
41;DTSS;QPLIB_5875.qs;1;42;43757.0;43757.0;0.176556;8.233553;43757.0
42;DTSS;QPLIB_5875.qs;1;43;43757.0;43757.0;0.221079;8.454632;43757.0
43;DTSS;QPLIB_5875.qs;1;44;43757.0;43757.0;0.175495;8.630127;43757.0
44;DTSS;QPLIB_5875.qs;1;45;43757.0;43757.0;0.1775;8.807627;43757.0
45;DTSS;QPLIB_5875.qs;1;46;43757.0;43757.0;0.242624;9.050251;43757.0
46;DTSS;QPLIB_5875.qs;1;47;43757.0;43757.0;0.225723;9.275974;43757.0
47;DTSS;QPLIB_5875.qs;1;48;43757.0;43757.0;0.196081;9.472055;43757.0
48;DTSS;QPLIB_5875.qs;1;49;43757.0;43757.0;0.212035;9.68409;43757.0
49;DTSS;QPLIB_5875.qs;1;50;43757.0;43757.0;0.186742;9.870832;43757.0
50;DTSS;QPLIB_5875.qs;1;51;43757.0;43757.0;0.287759;10.158591;43757.0
51;DTSS;QPLIB_5875.qs;1;52;43757.0;43757.0;0.251648;10.410239;43757.0
52;DTSS;QPLIB_5875.qs;1;53;43757.0;43757.0;0.176588;10.586827;43757.0
53;DTSS;QPLIB_5875.qs;1;54;43757.0;43757.0;0.31979;10.906617;43757.0
54;DTSS;QPLIB_5875.qs;1;55;43757.0;43757.0;0.201734;11.108351;43757.0
