;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3650.qs;946;0.00273657;886;154.16s;920;920;34;3.6956521739130435;1;
1;QPLIB_3650.qs;946;0.00273657;898;209.65s;920;920;22;2.391304347826087;2;
2;QPLIB_3650.qs;946;0.00273657;906;223.57s;920;920;14;1.5217391304347827;3;
3;QPLIB_3650.qs;946;0.00273657;908;433.39s;920;920;12;1.3043478260869565;4;
4;QPLIB_3650.qs;946;0.00273657;900;232.86s;920;920;20;2.1739130434782608;5;
5;QPLIB_3650.qs;946;0.00273657;904;163.67s;920;920;16;1.7391304347826086;6;
6;QPLIB_3650.qs;946;0.00273657;900;164.88s;920;920;20;2.1739130434782608;7;
7;QPLIB_3650.qs;946;0.00273657;896;253.80s;920;920;24;2.608695652173913;8;
8;QPLIB_3650.qs;946;0.00273657;900;175.38s;920;920;20;2.1739130434782608;9;
9;QPLIB_3650.qs;946;0.00273657;898;211.45s;920;920;22;2.391304347826087;10;
10;QPLIB_3650.qs;946;0.00273657;896;142.47s;920;920;24;2.608695652173913;11;
11;QPLIB_3650.qs;946;0.00273657;904;244.26s;920;920;16;1.7391304347826086;12;
12;QPLIB_3650.qs;946;0.00273657;896;169.52s;920;920;24;2.608695652173913;13;
13;QPLIB_3650.qs;946;0.00273657;900;159.21s;920;920;20;2.1739130434782608;14;
14;QPLIB_3650.qs;946;0.00273657;900;364.74s;920;920;20;2.1739130434782608;15;
15;QPLIB_3650.qs;946;0.00273657;902;322.46s;920;920;18;1.956521739130435;16;
16;QPLIB_3650.qs;946;0.00273657;906;183.84s;920;920;14;1.5217391304347827;17;
17;QPLIB_3650.qs;946;0.00273657;906;218.00s;920;920;14;1.5217391304347827;18;
18;QPLIB_3650.qs;946;0.00273657;906;224.23s;920;920;14;1.5217391304347827;19;
19;QPLIB_3650.qs;946;0.00273657;908;456.20s;920;920;12;1.3043478260869565;20;
20;QPLIB_3650.qs;946;0.00273657;904;204.11s;920;920;16;1.7391304347826086;21;
21;QPLIB_3650.qs;946;0.00273657;902;157.01s;920;920;18;1.956521739130435;22;
22;QPLIB_3650.qs;946;0.00273657;902;162.63s;920;920;18;1.956521739130435;23;
23;QPLIB_3650.qs;946;0.00273657;890;184.99s;920;920;30;3.260869565217391;24;
24;QPLIB_3650.qs;946;0.00273657;900;294.92s;920;920;20;2.1739130434782608;25;
25;QPLIB_3650.qs;946;0.00273657;900;238.20s;920;920;20;2.1739130434782608;26;
26;QPLIB_3650.qs;946;0.00273657;902;286.55s;920;920;18;1.956521739130435;27;
27;QPLIB_3650.qs;946;0.00273657;894;193.32s;920;920;26;2.8260869565217392;28;
28;QPLIB_3650.qs;946;0.00273657;894;164.66s;920;920;26;2.8260869565217392;29;
29;QPLIB_3650.qs;946;0.00273657;902;128.67s;920;920;18;1.956521739130435;30;
30;QPLIB_3650.qs;946;0.00273657;900;311.38s;920;920;20;2.1739130434782608;31;
31;QPLIB_3650.qs;946;0.00273657;904;219.66s;920;920;16;1.7391304347826086;32;
32;QPLIB_3650.qs;946;0.00273657;898;177.77s;920;920;22;2.391304347826087;33;
33;QPLIB_3650.qs;946;0.00273657;906;281.42s;920;920;14;1.5217391304347827;34;
34;QPLIB_3650.qs;946;0.00273657;898;216.63s;920;920;22;2.391304347826087;35;
35;QPLIB_3650.qs;946;0.00273657;910;409.03s;920;920;10;1.0869565217391304;36;
36;QPLIB_3650.qs;946;0.00273657;886;179.69s;920;920;34;3.6956521739130435;37;
37;QPLIB_3650.qs;946;0.00273657;902;242.59s;920;920;18;1.956521739130435;38;
38;QPLIB_3650.qs;946;0.00273657;908;311.10s;920;920;12;1.3043478260869565;39;
39;QPLIB_3650.qs;946;0.00273657;904;278.03s;920;920;16;1.7391304347826086;40;
40;QPLIB_3650.qs;946;0.00273657;890;127.51s;920;920;30;3.260869565217391;41;
41;QPLIB_3650.qs;946;0.00273657;900;187.66s;920;920;20;2.1739130434782608;42;
42;QPLIB_3650.qs;946;0.00273657;900;225.44s;920;920;20;2.1739130434782608;43;
43;QPLIB_3650.qs;946;0.00273657;894;148.76s;920;920;26;2.8260869565217392;44;
44;QPLIB_3650.qs;946;0.00273657;902;267.53s;920;920;18;1.956521739130435;45;
45;QPLIB_3650.qs;946;0.00273657;898;256.87s;920;920;22;2.391304347826087;46;
46;QPLIB_3650.qs;946;0.00273657;898;186.35s;920;920;22;2.391304347826087;47;
47;QPLIB_3650.qs;946;0.00273657;906;271.85s;920;920;14;1.5217391304347827;48;
48;QPLIB_3650.qs;946;0.00273657;906;164.17s;920;920;14;1.5217391304347827;49;
49;QPLIB_3650.qs;946;0.00273657;894;200.93s;920;920;26;2.8260869565217392;50;
50;QPLIB_3650.qs;946;0.00273657;902;211.91s;920;920;18;1.956521739130435;51;
51;QPLIB_3650.qs;946;0.00273657;898;164.22s;920;920;22;2.391304347826087;52;
52;QPLIB_3650.qs;946;0.00273657;908;278.00s;920;920;12;1.3043478260869565;53;
53;QPLIB_3650.qs;946;0.00273657;912;305.42s;920;920;8;0.8695652173913043;54;
54;QPLIB_3650.qs;946;0.00273657;902;149.90s;920;920;18;1.956521739130435;55;
55;QPLIB_3650.qs;946;0.00273657;902;186.26s;920;920;18;1.956521739130435;56;
56;QPLIB_3650.qs;946;0.00273657;906;187.81s;920;920;14;1.5217391304347827;57;
57;QPLIB_3650.qs;946;0.00273657;908;321.39s;920;920;12;1.3043478260869565;58;
58;QPLIB_3650.qs;946;0.00273657;894;226.51s;920;920;26;2.8260869565217392;59;
59;QPLIB_3650.qs;946;0.00273657;906;171.57s;920;920;14;1.5217391304347827;60;
60;QPLIB_3650.qs;946;0.00273657;904;184.92s;920;920;16;1.7391304347826086;61;
61;QPLIB_3650.qs;946;0.00273657;906;231.17s;920;920;14;1.5217391304347827;62;
62;QPLIB_3650.qs;946;0.00273657;904;229.56s;920;920;16;1.7391304347826086;63;
63;QPLIB_3650.qs;946;0.00273657;904;166.85s;920;920;16;1.7391304347826086;64;
64;QPLIB_3650.qs;946;0.00273657;904;229.89s;920;920;16;1.7391304347826086;65;
65;QPLIB_3650.qs;946;0.00273657;896;187.17s;920;920;24;2.608695652173913;66;
66;QPLIB_3650.qs;946;0.00273657;906;153.68s;920;920;14;1.5217391304347827;67;
67;QPLIB_3650.qs;946;0.00273657;908;334.90s;920;920;12;1.3043478260869565;68;
68;QPLIB_3650.qs;946;0.00273657;910;260.05s;920;920;10;1.0869565217391304;69;
69;QPLIB_3650.qs;946;0.00273657;904;265.57s;920;920;16;1.7391304347826086;70;
70;QPLIB_3650.qs;946;0.00273657;908;314.03s;920;920;12;1.3043478260869565;71;
71;QPLIB_3650.qs;946;0.00273657;910;250.46s;920;920;10;1.0869565217391304;72;
72;QPLIB_3650.qs;946;0.00273657;900;208.77s;920;920;20;2.1739130434782608;73;
73;QPLIB_3650.qs;946;0.00273657;904;228.47s;920;920;16;1.7391304347826086;74;
74;QPLIB_3650.qs;946;0.00273657;898;207.85s;920;920;22;2.391304347826087;75;
75;QPLIB_3650.qs;946;0.00273657;902;177.87s;920;920;18;1.956521739130435;76;
76;QPLIB_3650.qs;946;0.00273657;908;409.09s;920;920;12;1.3043478260869565;77;
77;QPLIB_3650.qs;946;0.00273657;902;212.74s;920;920;18;1.956521739130435;78;
78;QPLIB_3650.qs;946;0.00273657;906;255.23s;920;920;14;1.5217391304347827;79;
79;QPLIB_3650.qs;946;0.00273657;902;275.66s;920;920;18;1.956521739130435;80;
80;QPLIB_3650.qs;946;0.00273657;910;274.46s;920;920;10;1.0869565217391304;81;
81;QPLIB_3650.qs;946;0.00273657;902;235.42s;920;920;18;1.956521739130435;82;
82;QPLIB_3650.qs;946;0.00273657;902;260.79s;920;920;18;1.956521739130435;83;
83;QPLIB_3650.qs;946;0.00273657;900;222.60s;920;920;20;2.1739130434782608;84;
84;QPLIB_3650.qs;946;0.00273657;912;204.54s;920;920;8;0.8695652173913043;85;
85;QPLIB_3650.qs;946;0.00273657;892;214.97s;920;920;28;3.0434782608695654;86;
