;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_5881.qs;120;0.155625;13067;13.99s;13067;13067;0;0.0;1;0.208888
1;QPLIB_5881.qs;120;0.155625;13067;14.54s;13067;13067;0;0.0;2;0.273123
2;QPLIB_5881.qs;120;0.155625;13067;14.35s;13067;13067;0;0.0;3;0.306894
3;QPLIB_5881.qs;120;0.155625;13067;15.06s;13067;13067;0;0.0;4;0.399175
4;QPLIB_5881.qs;120;0.155625;13067;14.67s;13067;13067;0;0.0;5;0.314102
5;QPLIB_5881.qs;120;0.155625;13067;14.91s;13067;13067;0;0.0;6;0.227316
6;QPLIB_5881.qs;120;0.155625;13067;14.73s;13067;13067;0;0.0;7;0.224928
7;QPLIB_5881.qs;120;0.155625;13067;13.92s;13067;13067;0;0.0;8;0.237328
8;QPLIB_5881.qs;120;0.155625;13067;13.90s;13067;13067;0;0.0;9;0.252187
9;QPLIB_5881.qs;120;0.155625;13067;14.28s;13067;13067;0;0.0;10;0.248478
10;QPLIB_5881.qs;120;0.155625;13067;14.40s;13067;13067;0;0.0;11;0.295233
11;QPLIB_5881.qs;120;0.155625;13067;14.58s;13067;13067;0;0.0;12;0.253017
12;QPLIB_5881.qs;120;0.155625;13067;14.21s;13067;13067;0;0.0;13;0.252535
13;QPLIB_5881.qs;120;0.155625;13067;14.48s;13067;13067;0;0.0;14;0.240198
14;QPLIB_5881.qs;120;0.155625;13067;14.30s;13067;13067;0;0.0;15;0.229421
15;QPLIB_5881.qs;120;0.155625;13067;14.33s;13067;13067;0;0.0;16;0.240845
16;QPLIB_5881.qs;120;0.155625;13067;14.81s;13067;13067;0;0.0;17;0.240286
17;QPLIB_5881.qs;120;0.155625;13067;14.41s;13067;13067;0;0.0;18;0.240557
18;QPLIB_5881.qs;120;0.155625;13067;14.39s;13067;13067;0;0.0;19;0.213085
19;QPLIB_5881.qs;120;0.155625;13067;14.90s;13067;13067;0;0.0;20;0.261572
20;QPLIB_5881.qs;120;0.155625;13067;14.56s;13067;13067;0;0.0;21;0.213034
21;QPLIB_5881.qs;120;0.155625;13067;14.39s;13067;13067;0;0.0;22;0.293781
22;QPLIB_5881.qs;120;0.155625;13067;14.14s;13067;13067;0;0.0;23;0.242485
23;QPLIB_5881.qs;120;0.155625;13067;14.80s;13067;13067;0;0.0;24;0.2391
24;QPLIB_5881.qs;120;0.155625;13067;14.48s;13067;13067;0;0.0;25;0.283954
25;QPLIB_5881.qs;120;0.155625;13067;14.59s;13067;13067;0;0.0;26;0.25677
26;QPLIB_5881.qs;120;0.155625;13067;14.34s;13067;13067;0;0.0;27;0.305773
27;QPLIB_5881.qs;120;0.155625;13067;14.06s;13067;13067;0;0.0;28;0.220857
28;QPLIB_5881.qs;120;0.155625;13067;14.12s;13067;13067;0;0.0;29;0.228048
29;QPLIB_5881.qs;120;0.155625;13067;14.84s;13067;13067;0;0.0;30;0.21153
30;QPLIB_5881.qs;120;0.155625;13067;14.50s;13067;13067;0;0.0;31;0.249792
31;QPLIB_5881.qs;120;0.155625;13067;13.97s;13067;13067;0;0.0;32;0.277851
32;QPLIB_5881.qs;120;0.155625;13067;14.33s;13067;13067;0;0.0;33;0.363083
33;QPLIB_5881.qs;120;0.155625;13067;14.87s;13067;13067;0;0.0;34;0.238387
34;QPLIB_5881.qs;120;0.155625;13067;14.99s;13067;13067;0;0.0;35;0.237268
35;QPLIB_5881.qs;120;0.155625;13067;15.19s;13067;13067;0;0.0;36;0.230231
36;QPLIB_5881.qs;120;0.155625;13067;13.73s;13067;13067;0;0.0;37;0.226026
37;QPLIB_5881.qs;120;0.155625;13067;14.20s;13067;13067;0;0.0;38;0.321376
38;QPLIB_5881.qs;120;0.155625;13067;15.36s;13067;13067;0;0.0;39;0.327335
39;QPLIB_5881.qs;120;0.155625;13067;14.73s;13067;13067;0;0.0;40;0.258287
40;QPLIB_5881.qs;120;0.155625;13067;15.13s;13067;13067;0;0.0;41;0.407046
41;QPLIB_5881.qs;120;0.155625;13067;15.15s;13067;13067;0;0.0;42;0.241228
42;QPLIB_5881.qs;120;0.155625;13067;14.97s;13067;13067;0;0.0;43;0.222691
43;QPLIB_5881.qs;120;0.155625;13067;15.05s;13067;13067;0;0.0;44;0.231581
44;QPLIB_5881.qs;120;0.155625;13067;13.81s;13067;13067;0;0.0;45;0.242141
45;QPLIB_5881.qs;120;0.155625;13067;13.46s;13067;13067;0;0.0;46;0.216752
46;QPLIB_5881.qs;120;0.155625;13067;15.48s;13067;13067;0;0.0;47;0.246564
47;QPLIB_5881.qs;120;0.155625;13067;15.71s;13067;13067;0;0.0;48;0.306922
48;QPLIB_5881.qs;120;0.155625;13067;15.12s;13067;13067;0;0.0;49;0.327224
49;QPLIB_5881.qs;120;0.155625;13067;15.23s;13067;13067;0;0.0;50;0.278497
50;QPLIB_5881.qs;120;0.155625;13067;15.30s;13067;13067;0;0.0;51;0.277102
51;QPLIB_5881.qs;120;0.155625;13067;15.06s;13067;13067;0;0.0;52;0.253301
52;QPLIB_5881.qs;120;0.155625;13067;14.86s;13067;13067;0;0.0;53;0.23356
53;QPLIB_5881.qs;120;0.155625;13067;14.49s;13067;13067;0;0.0;54;0.23644
54;QPLIB_5881.qs;120;0.155625;13067;14.94s;13067;13067;0;0.0;55;0.263961
55;QPLIB_5881.qs;120;0.155625;13067;15.07s;13067;13067;0;0.0;56;0.272332
56;QPLIB_5881.qs;120;0.155625;13067;15.23s;13067;13067;0;0.0;57;0.237256
57;QPLIB_5881.qs;120;0.155625;13067;15.39s;13067;13067;0;0.0;58;0.248792
58;QPLIB_5881.qs;120;0.155625;13067;14.50s;13067;13067;0;0.0;59;0.256235
59;QPLIB_5881.qs;120;0.155625;13067;14.42s;13067;13067;0;0.0;60;0.278855
60;QPLIB_5881.qs;120;0.155625;13067;13.77s;13067;13067;0;0.0;61;0.301539
61;QPLIB_5881.qs;120;0.155625;13067;13.60s;13067;13067;0;0.0;62;0.243636
62;QPLIB_5881.qs;120;0.155625;13067;13.07s;13067;13067;0;0.0;63;0.223913
63;QPLIB_5881.qs;120;0.155625;13067;12.88s;13067;13067;0;0.0;64;0.227117
64;QPLIB_5881.qs;120;0.155625;13067;12.98s;13067;13067;0;0.0;65;0.203513
65;QPLIB_5881.qs;120;0.155625;13067;12.94s;13067;13067;0;0.0;66;0.198489
66;QPLIB_5881.qs;120;0.155625;13067;14.06s;13067;13067;0;0.0;67;0.205746
67;QPLIB_5881.qs;120;0.155625;13067;14.33s;13067;13067;0;0.0;68;0.291799
68;QPLIB_5881.qs;120;0.155625;13067;14.83s;13067;13067;0;0.0;69;0.373404
69;QPLIB_5881.qs;120;0.155625;13067;15.03s;13067;13067;0;0.0;70;0.249023
70;QPLIB_5881.qs;120;0.155625;13067;14.60s;13067;13067;0;0.0;71;0.251698
71;QPLIB_5881.qs;120;0.155625;13067;14.63s;13067;13067;0;0.0;72;0.235785
72;QPLIB_5881.qs;120;0.155625;13067;14.25s;13067;13067;0;0.0;73;0.215275
73;QPLIB_5881.qs;120;0.155625;13067;14.23s;13067;13067;0;0.0;74;0.309477
74;QPLIB_5881.qs;120;0.155625;13067;14.02s;13067;13067;0;0.0;75;0.293779
75;QPLIB_5881.qs;120;0.155625;13067;13.90s;13067;13067;0;0.0;76;0.287344
76;QPLIB_5881.qs;120;0.155625;13067;14.53s;13067;13067;0;0.0;77;0.310428
77;QPLIB_5881.qs;120;0.155625;13067;14.39s;13067;13067;0;0.0;78;0.342304
78;QPLIB_5881.qs;120;0.155625;13067;14.22s;13067;13067;0;0.0;79;0.223601
79;QPLIB_5881.qs;120;0.155625;13067;13.97s;13067;13067;0;0.0;80;0.273909
80;QPLIB_5881.qs;120;0.155625;13067;14.59s;13067;13067;0;0.0;81;0.241243
81;QPLIB_5881.qs;120;0.155625;13067;15.21s;13067;13067;0;0.0;82;0.34021
82;QPLIB_5881.qs;120;0.155625;13067;14.25s;13067;13067;0;0.0;83;0.224094
83;QPLIB_5881.qs;120;0.155625;13067;14.45s;13067;13067;0;0.0;84;0.286059
84;QPLIB_5881.qs;120;0.155625;13067;14.04s;13067;13067;0;0.0;85;0.263196
85;QPLIB_5881.qs;120;0.155625;13067;14.19s;13067;13067;0;0.0;86;0.335259
86;QPLIB_5881.qs;120;0.155625;13067;14.39s;13067;13067;0;0.0;87;0.213917
87;QPLIB_5881.qs;120;0.155625;13067;13.74s;13067;13067;0;0.0;88;0.270253
88;QPLIB_5881.qs;120;0.155625;13067;13.88s;13067;13067;0;0.0;89;0.207511
89;QPLIB_5881.qs;120;0.155625;13067;14.48s;13067;13067;0;0.0;90;0.300779
90;QPLIB_5881.qs;120;0.155625;13067;14.35s;13067;13067;0;0.0;91;0.281538
91;QPLIB_5881.qs;120;0.155625;13067;14.09s;13067;13067;0;0.0;92;0.2615
92;QPLIB_5881.qs;120;0.155625;13067;14.69s;13067;13067;0;0.0;93;0.20765
93;QPLIB_5881.qs;120;0.155625;13067;14.46s;13067;13067;0;0.0;94;0.247632
94;QPLIB_5881.qs;120;0.155625;13067;14.09s;13067;13067;0;0.0;95;0.236701
95;QPLIB_5881.qs;120;0.155625;13067;14.20s;13067;13067;0;0.0;96;0.248957
96;QPLIB_5881.qs;120;0.155625;13067;14.06s;13067;13067;0;0.0;97;0.251951
97;QPLIB_5881.qs;120;0.155625;13067;14.26s;13067;13067;0;0.0;98;0.318253
98;QPLIB_5881.qs;120;0.155625;13067;14.44s;13067;13067;0;0.0;99;0.223075
99;QPLIB_5881.qs;120;0.155625;13067;14.30s;13067;13067;0;0.0;100;0.227687
