;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;SA;QPLIB_3838.qs;1;1;730.0;730.0;102.864069;102.864069;746.0
1;SA;QPLIB_3838.qs;1;2;730.0;730.0;16.316338;119.180407;746.0
2;SA;QPLIB_3838.qs;1;3;730.0;730.0;16.74458;135.924987;746.0
3;SA;QPLIB_3838.qs;1;4;730.0;730.0;15.964916;151.889903;746.0
4;SA;QPLIB_3838.qs;1;5;732.0;732.0;24.476056;176.365959;746.0
5;SA;QPLIB_3838.qs;1;6;732.0;732.0;16.949954;193.315913;746.0
6;SA;QPLIB_3838.qs;1;7;732.0;732.0;15.726216;209.042129;746.0
7;SA;QPLIB_3838.qs;1;8;734.0;734.0;22.356714;231.398843;746.0
8;SA;QPLIB_3838.qs;1;9;734.0;734.0;14.06919;245.468033;746.0
9;SA;QPLIB_3838.qs;1;10;734.0;734.0;13.82761;259.295643;746.0
10;SA;QPLIB_3838.qs;1;11;738.0;738.0;20.792288;280.087931;746.0
11;SA;QPLIB_3838.qs;1;12;738.0;738.0;12.56338;292.651311;746.0
12;SA;QPLIB_3838.qs;1;13;738.0;738.0;12.11023;304.761541;746.0
13;SA;QPLIB_3838.qs;1;14;738.0;738.0;13.032375;317.793916;746.0
14;SA;QPLIB_3838.qs;1;15;738.0;738.0;13.361663;331.155579;746.0
15;SA;QPLIB_3838.qs;1;16;738.0;738.0;13.007922;344.163501;746.0
16;SA;QPLIB_3838.qs;1;17;738.0;738.0;12.85766;357.021161;746.0
17;SA;QPLIB_3838.qs;1;18;738.0;738.0;13.395356;370.416517;746.0
18;SA;QPLIB_3838.qs;1;19;738.0;738.0;12.706137;383.122654;746.0
19;SA;QPLIB_3838.qs;1;20;738.0;738.0;12.706793;395.829447;746.0
20;SA;QPLIB_3838.qs;1;21;738.0;738.0;12.656883;408.48633;746.0
21;SA;QPLIB_3838.qs;1;22;738.0;738.0;12.944015;421.430345;746.0
22;SA;QPLIB_3838.qs;1;23;738.0;738.0;12.711984;434.142329;746.0
23;SA;QPLIB_3838.qs;1;24;738.0;738.0;13.009469;447.151798;746.0
24;SA;QPLIB_3838.qs;1;25;738.0;738.0;13.078355;460.230153;746.0
25;SA;QPLIB_3838.qs;1;26;738.0;738.0;12.93045;473.160603;746.0
26;SA;QPLIB_3838.qs;1;27;738.0;738.0;12.681516;485.842119;746.0
27;SA;QPLIB_3838.qs;1;28;738.0;738.0;12.054002;497.896121;746.0
28;SA;QPLIB_3838.qs;1;29;738.0;738.0;12.445628;510.341749;746.0
29;SA;QPLIB_3838.qs;1;30;738.0;738.0;12.591709;522.933458;746.0
30;SA;QPLIB_3838.qs;1;31;738.0;738.0;12.781158;535.714616;746.0
31;SA;QPLIB_3838.qs;1;32;738.0;738.0;13.399979;549.114595;746.0
32;SA;QPLIB_3838.qs;1;33;738.0;738.0;13.321652;562.436247;746.0
33;SA;QPLIB_3838.qs;1;34;738.0;738.0;13.361607;575.797854;746.0
