;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;SA;QPLIB_3822.qs;1;1;836.0;836.0;150.717273;150.717273;850.0
1;SA;QPLIB_3822.qs;1;2;836.0;836.0;20.557243;171.274516;850.0
2;SA;QPLIB_3822.qs;1;3;836.0;836.0;20.580836;191.855352;850.0
3;SA;QPLIB_3822.qs;1;4;842.0;842.0;42.404127;234.259479;850.0
4;SA;QPLIB_3822.qs;1;5;842.0;842.0;18.934911;253.19439;850.0
5;SA;QPLIB_3822.qs;1;6;842.0;842.0;18.640223;271.834613;850.0
6;SA;QPLIB_3822.qs;1;7;842.0;842.0;18.917308;290.75192100000004;850.0
7;SA;QPLIB_3822.qs;1;8;842.0;842.0;19.319546;310.071467;850.0
8;SA;QPLIB_3822.qs;1;9;842.0;842.0;19.224958;329.296425;850.0
9;SA;QPLIB_3822.qs;1;10;842.0;842.0;17.704117;347.000542;850.0
10;SA;QPLIB_3822.qs;1;11;842.0;842.0;19.080141;366.080683;850.0
11;SA;QPLIB_3822.qs;1;12;842.0;842.0;19.879625;385.960308;850.0
12;SA;QPLIB_3822.qs;1;13;842.0;842.0;18.031556;403.991864;850.0
13;SA;QPLIB_3822.qs;1;14;844.0;844.0;35.287404;439.279268;850.0
14;SA;QPLIB_3822.qs;1;15;844.0;844.0;17.148464;456.427732;850.0
15;SA;QPLIB_3822.qs;1;16;844.0;844.0;17.429423;473.85715500000003;850.0
16;SA;QPLIB_3822.qs;1;17;844.0;844.0;17.068649;490.925804;850.0
17;SA;QPLIB_3822.qs;1;18;844.0;844.0;17.475539;508.401343;850.0
18;SA;QPLIB_3822.qs;1;19;844.0;844.0;16.933068;525.334411;850.0
19;SA;QPLIB_3822.qs;1;20;844.0;844.0;16.317376;541.651787;850.0
20;SA;QPLIB_3822.qs;1;21;844.0;844.0;16.633484;558.285271;850.0
21;SA;QPLIB_3822.qs;1;22;844.0;844.0;17.159993;575.4452640000001;850.0
22;SA;QPLIB_3822.qs;2;1;834.0;834.0;110.81924;110.81924;850.0
23;SA;QPLIB_3822.qs;2;2;834.0;834.0;20.606482;131.425722;850.0
24;SA;QPLIB_3822.qs;2;3;834.0;834.0;22.042326;153.46804799999998;850.0
