;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3852.qs;231;0.0112816;234;34.21s;234;234;0;0.0;1;0.592295
1;QPLIB_3852.qs;231;0.0112816;234;34.21s;234;234;0;0.0;2;0.547693
2;QPLIB_3852.qs;231;0.0112816;234;34.21s;234;234;0;0.0;3;0.56457
3;QPLIB_3852.qs;231;0.0112816;234;34.52s;234;234;0;0.0;4;0.615588
4;QPLIB_3852.qs;231;0.0112816;234;34.05s;234;234;0;0.0;5;0.553343
5;QPLIB_3852.qs;231;0.0112816;234;35.10s;234;234;0;0.0;6;0.675542
6;QPLIB_3852.qs;231;0.0112816;234;34.58s;234;234;0;0.0;7;0.555608
7;QPLIB_3852.qs;231;0.0112816;234;34.44s;234;234;0;0.0;8;0.582352
8;QPLIB_3852.qs;231;0.0112816;234;34.75s;234;234;0;0.0;9;0.561267
9;QPLIB_3852.qs;231;0.0112816;234;34.07s;234;234;0;0.0;10;0.584528
10;QPLIB_3852.qs;231;0.0112816;234;34.49s;234;234;0;0.0;11;0.578565
11;QPLIB_3852.qs;231;0.0112816;234;34.53s;234;234;0;0.0;12;0.549983
12;QPLIB_3852.qs;231;0.0112816;234;34.63s;234;234;0;0.0;13;0.567234
13;QPLIB_3852.qs;231;0.0112816;234;34.46s;234;234;0;0.0;14;0.566494
14;QPLIB_3852.qs;231;0.0112816;234;34.65s;234;234;0;0.0;15;0.559575
15;QPLIB_3852.qs;231;0.0112816;234;34.35s;234;234;0;0.0;16;0.552546
16;QPLIB_3852.qs;231;0.0112816;234;34.54s;234;234;0;0.0;17;0.582821
17;QPLIB_3852.qs;231;0.0112816;234;34.81s;234;234;0;0.0;18;0.560806
18;QPLIB_3852.qs;231;0.0112816;234;34.53s;234;234;0;0.0;19;0.558198
19;QPLIB_3852.qs;231;0.0112816;234;34.11s;234;234;0;0.0;20;0.55208
20;QPLIB_3852.qs;231;0.0112816;234;34.13s;234;234;0;0.0;21;0.552928
21;QPLIB_3852.qs;231;0.0112816;234;34.15s;234;234;0;0.0;22;0.604346
