;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_5725.qs;343;0.0116533;29376945;57.80s;33611981;33611981;4235036;12.599781012609759;1;
1;QPLIB_5725.qs;343;0.0116533;28212683;57.64s;33611981;33611981;5399298;16.063611365245027;2;
2;QPLIB_5725.qs;343;0.0116533;28178175;58.07s;33611981;33611981;5433806;16.166277137905084;3;
3;QPLIB_5725.qs;343;0.0116533;27196098;57.95s;33611981;33611981;6415883;19.08808350212979;4;
4;QPLIB_5725.qs;343;0.0116533;29964346;58.16s;33611981;33611981;3647635;10.852186903235486;5;
5;QPLIB_5725.qs;343;0.0116533;28330490;58.10s;33611981;33611981;5281491;15.713120271012887;6;
6;QPLIB_5725.qs;343;0.0116533;28170685;58.06s;33611981;33611981;5441296;16.18856085870095;7;
7;QPLIB_5725.qs;343;0.0116533;26327396;57.96s;33611981;33611981;7284585;21.672584546563918;8;
8;QPLIB_5725.qs;343;0.0116533;28218272;57.99s;33611981;33611981;5393709;16.04698336584208;9;
9;QPLIB_5725.qs;343;0.0116533;25971897;57.93s;33611981;33611981;7640084;22.730240148594632;10;
10;QPLIB_5725.qs;343;0.0116533;26972622;57.92s;33611981;33611981;6639359;19.7529535673604;11;
11;QPLIB_5725.qs;343;0.0116533;28634183;58.09s;33611981;33611981;4977798;14.809594233675188;12;
12;QPLIB_5725.qs;343;0.0116533;28750940;58.09s;33611981;33611981;4861041;14.462227025535924;13;
13;QPLIB_5725.qs;343;0.0116533;27865541;58.04s;33611981;33611981;5746440;17.096403809106047;14;
14;QPLIB_5725.qs;343;0.0116533;29000119;58.05s;33611981;33611981;4611862;13.72088720388126;15;
15;QPLIB_5725.qs;343;0.0116533;28007972;57.89s;33611981;33611981;5604009;16.67265312330148;16;
16;QPLIB_5725.qs;343;0.0116533;26405373;58.00s;33611981;33611981;7206608;21.440592864788304;17;
17;QPLIB_5725.qs;343;0.0116533;27736282;57.91s;33611981;33611981;5875699;17.48096608765785;18;
18;QPLIB_5725.qs;343;0.0116533;28635509;57.71s;33611981;33611981;4976472;14.805649211809325;19;
