;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;DTSS;QPLIB_3705.qs;1;1;362.0;362.0;0.44112;0.44112;384.0
1;DTSS;QPLIB_3705.qs;1;2;362.0;362.0;0.299616;0.7407360000000001;384.0
2;DTSS;QPLIB_3705.qs;1;3;368.0;368.0;0.340732;1.081468;384.0
3;DTSS;QPLIB_3705.qs;1;4;368.0;368.0;0.314444;1.395912;384.0
4;DTSS;QPLIB_3705.qs;1;5;374.0;374.0;0.50437;1.900282;384.0
5;DTSS;QPLIB_3705.qs;1;6;374.0;374.0;0.299807;2.200089;384.0
6;DTSS;QPLIB_3705.qs;1;7;380.0;380.0;0.553948;2.7540370000000003;384.0
7;DTSS;QPLIB_3705.qs;1;8;380.0;380.0;0.314106;3.068143;384.0
8;DTSS;QPLIB_3705.qs;1;9;380.0;380.0;0.30891;3.377053;384.0
9;DTSS;QPLIB_3705.qs;1;10;380.0;380.0;0.309668;3.686721;384.0
10;DTSS;QPLIB_3705.qs;1;11;380.0;380.0;0.331492;4.018213;384.0
11;DTSS;QPLIB_3705.qs;1;12;380.0;380.0;0.310037;4.32825;384.0
12;DTSS;QPLIB_3705.qs;1;13;378.0;380.0;0.312028;4.640278;384.0
13;DTSS;QPLIB_3705.qs;1;14;378.0;380.0;0.310484;4.950762;384.0
14;DTSS;QPLIB_3705.qs;1;15;380.0;380.0;0.310923;5.261685;384.0
15;DTSS;QPLIB_3705.qs;1;16;380.0;380.0;0.310085;5.57177;384.0
16;DTSS;QPLIB_3705.qs;1;17;380.0;380.0;0.313935;5.885705;384.0
17;DTSS;QPLIB_3705.qs;1;18;380.0;380.0;0.312189;6.197894;384.0
18;DTSS;QPLIB_3705.qs;1;19;380.0;380.0;0.308238;6.506132;384.0
19;DTSS;QPLIB_3705.qs;1;20;380.0;380.0;0.308605;6.814737;384.0
20;DTSS;QPLIB_3705.qs;1;21;380.0;380.0;0.311019;7.125756;384.0
21;DTSS;QPLIB_3705.qs;1;22;380.0;380.0;0.309485;7.435241;384.0
22;DTSS;QPLIB_3705.qs;1;23;380.0;380.0;0.309958;7.745199;384.0
23;DTSS;QPLIB_3705.qs;1;24;380.0;380.0;0.318875;8.064074;384.0
24;DTSS;QPLIB_3705.qs;1;25;380.0;380.0;0.319236;8.38331;384.0
25;DTSS;QPLIB_3705.qs;1;26;380.0;380.0;0.322665;8.705975;384.0
26;DTSS;QPLIB_3705.qs;1;27;380.0;380.0;0.323555;9.02953;384.0
27;DTSS;QPLIB_3705.qs;1;28;380.0;380.0;0.319741;9.349271;384.0
28;DTSS;QPLIB_3705.qs;1;29;380.0;380.0;0.319792;9.669063;384.0
29;DTSS;QPLIB_3705.qs;1;30;380.0;380.0;0.321573;9.990636;384.0
30;DTSS;QPLIB_3705.qs;1;31;380.0;380.0;0.319725;10.310361;384.0
31;DTSS;QPLIB_3705.qs;1;32;380.0;380.0;0.32173;10.632091;384.0
32;DTSS;QPLIB_3705.qs;1;33;380.0;380.0;0.522487;11.154578;384.0
33;DTSS;QPLIB_3705.qs;1;34;380.0;380.0;0.320426;11.475004;384.0
34;DTSS;QPLIB_3705.qs;1;35;380.0;380.0;0.319445;11.794449;384.0
35;DTSS;QPLIB_3705.qs;1;36;378.0;380.0;0.332529;12.126978;384.0
36;DTSS;QPLIB_3705.qs;1;37;380.0;380.0;0.567381;12.694359;384.0
37;DTSS;QPLIB_3705.qs;1;38;380.0;380.0;0.336349;13.030708;384.0
38;DTSS;QPLIB_3705.qs;1;39;380.0;380.0;0.332393;13.363101;384.0
39;DTSS;QPLIB_3705.qs;1;40;380.0;380.0;0.340762;13.703863;384.0
40;DTSS;QPLIB_3705.qs;1;41;380.0;380.0;0.333997;14.03786;384.0
41;DTSS;QPLIB_3705.qs;1;42;380.0;380.0;0.331961;14.369821;384.0
42;DTSS;QPLIB_3705.qs;1;43;380.0;380.0;0.335849;14.70567;384.0
43;DTSS;QPLIB_3705.qs;1;44;380.0;380.0;0.335596;15.041266;384.0
44;DTSS;QPLIB_3705.qs;1;45;380.0;380.0;0.331695;15.372961;384.0
45;DTSS;QPLIB_3705.qs;1;46;378.0;380.0;0.330865;15.703826;384.0
46;DTSS;QPLIB_3705.qs;1;47;380.0;380.0;0.541414;16.24524;384.0
47;DTSS;QPLIB_3705.qs;1;48;380.0;380.0;0.347328;16.592568;384.0
48;DTSS;QPLIB_3705.qs;1;49;380.0;380.0;0.342265;16.934833;384.0
49;DTSS;QPLIB_3705.qs;1;50;380.0;380.0;0.346641;17.281474;384.0
50;DTSS;QPLIB_3705.qs;1;51;380.0;380.0;0.34714;17.628614;384.0
51;DTSS;QPLIB_3705.qs;1;52;378.0;380.0;0.346558;17.975172;384.0
52;DTSS;QPLIB_3705.qs;1;53;380.0;380.0;0.351347;18.326519;384.0
53;DTSS;QPLIB_3705.qs;1;54;380.0;380.0;0.346712;18.673231;384.0
54;DTSS;QPLIB_3705.qs;1;55;380.0;380.0;0.348825;19.022056;384.0
55;DTSS;QPLIB_3705.qs;1;56;380.0;380.0;0.34676;19.368816;384.0
56;DTSS;QPLIB_3705.qs;1;57;380.0;380.0;0.345789;19.714605;384.0
57;DTSS;QPLIB_3705.qs;1;58;376.0;380.0;0.346117;20.060722;384.0
58;DTSS;QPLIB_3705.qs;1;59;380.0;380.0;0.489064;20.549786;384.0
59;DTSS;QPLIB_3705.qs;1;60;380.0;380.0;0.346873;20.896659;384.0
60;DTSS;QPLIB_3705.qs;1;61;380.0;380.0;0.350717;21.247376;384.0
61;DTSS;QPLIB_3705.qs;1;62;380.0;380.0;0.344867;21.592243;384.0
62;DTSS;QPLIB_3705.qs;1;63;380.0;380.0;0.345275;21.937518;384.0
63;DTSS;QPLIB_3705.qs;1;64;380.0;380.0;0.346421;22.283939;384.0
64;DTSS;QPLIB_3705.qs;1;65;380.0;380.0;0.344534;22.628473;384.0
65;DTSS;QPLIB_3705.qs;1;66;380.0;380.0;0.343072;22.971545;384.0
66;DTSS;QPLIB_3705.qs;1;67;380.0;380.0;0.344098;23.315643;384.0
67;DTSS;QPLIB_3705.qs;1;68;380.0;380.0;0.535602;23.851245;384.0
68;DTSS;QPLIB_3705.qs;1;69;380.0;380.0;0.345002;24.196247;384.0
69;DTSS;QPLIB_3705.qs;1;70;380.0;380.0;0.344042;24.540289;384.0
70;DTSS;QPLIB_3705.qs;1;71;380.0;380.0;0.343539;24.883828;384.0
71;DTSS;QPLIB_3705.qs;1;72;378.0;380.0;0.34332;25.227148;384.0
72;DTSS;QPLIB_3705.qs;1;73;380.0;380.0;0.344797;25.571945;384.0
73;DTSS;QPLIB_3705.qs;1;74;380.0;380.0;0.344615;25.91656;384.0
74;DTSS;QPLIB_3705.qs;1;75;380.0;380.0;0.345124;26.261684;384.0
75;DTSS;QPLIB_3705.qs;1;76;380.0;380.0;0.342847;26.604531;384.0
76;DTSS;QPLIB_3705.qs;1;77;380.0;380.0;0.343278;26.947809;384.0
77;DTSS;QPLIB_3705.qs;1;78;380.0;380.0;0.348914;27.296723;384.0
78;DTSS;QPLIB_3705.qs;1;79;380.0;380.0;0.345289;27.642012;384.0
79;DTSS;QPLIB_3705.qs;1;80;380.0;380.0;0.344802;27.986814;384.0
80;DTSS;QPLIB_3705.qs;1;81;380.0;380.0;0.344639;28.331453;384.0
81;DTSS;QPLIB_3705.qs;1;82;378.0;380.0;0.344035;28.675488;384.0
82;DTSS;QPLIB_3705.qs;1;83;380.0;380.0;0.375771;29.051259;384.0
83;DTSS;QPLIB_3705.qs;1;84;380.0;380.0;0.436357;29.487616;384.0
84;DTSS;QPLIB_3705.qs;1;85;380.0;380.0;0.343539;29.831155;384.0
85;DTSS;QPLIB_3705.qs;1;86;380.0;380.0;0.490357;30.321512;384.0
86;DTSS;QPLIB_3705.qs;1;87;380.0;380.0;0.344706;30.666218;384.0
87;DTSS;QPLIB_3705.qs;1;88;380.0;380.0;0.343603;31.009821;384.0
88;DTSS;QPLIB_3705.qs;1;89;380.0;380.0;0.343836;31.353657;384.0
89;DTSS;QPLIB_3705.qs;1;90;380.0;380.0;0.344602;31.698259;384.0
90;DTSS;QPLIB_3705.qs;1;91;380.0;380.0;0.344194;32.042453;384.0
91;DTSS;QPLIB_3705.qs;1;92;380.0;380.0;0.344283;32.386736;384.0
92;DTSS;QPLIB_3705.qs;1;93;380.0;380.0;0.343359;32.730095;384.0
93;DTSS;QPLIB_3705.qs;1;94;380.0;380.0;0.344024;33.074119;384.0
94;DTSS;QPLIB_3705.qs;1;95;380.0;380.0;0.394761;33.46888;384.0
95;DTSS;QPLIB_3705.qs;1;96;380.0;380.0;0.343514;33.812394;384.0
96;DTSS;QPLIB_3705.qs;1;97;380.0;380.0;0.344448;34.156842;384.0
97;DTSS;QPLIB_3705.qs;1;98;378.0;380.0;0.344693;34.501535;384.0
98;DTSS;QPLIB_3705.qs;1;99;380.0;380.0;0.451283;34.952818;384.0
99;DTSS;QPLIB_3705.qs;1;100;380.0;380.0;0.420422;35.37324;384.0
100;DTSS;QPLIB_3705.qs;1;101;380.0;380.0;0.343658;35.716898;384.0
101;DTSS;QPLIB_3705.qs;1;102;380.0;380.0;0.535934;36.252832;384.0
102;DTSS;QPLIB_3705.qs;1;103;380.0;380.0;0.343872;36.596704;384.0
103;DTSS;QPLIB_3705.qs;1;104;380.0;380.0;0.343259;36.939963;384.0
104;DTSS;QPLIB_3705.qs;1;105;380.0;380.0;0.344739;37.284702;384.0
105;DTSS;QPLIB_3705.qs;1;106;380.0;380.0;0.34375;37.628452;384.0
106;DTSS;QPLIB_3705.qs;2;1;346.0;346.0;0.477647;0.477647;384.0
107;DTSS;QPLIB_3705.qs;2;2;358.0;358.0;0.905545;1.383192;384.0
108;DTSS;QPLIB_3705.qs;2;3;360.0;360.0;0.371018;1.75421;384.0
109;DTSS;QPLIB_3705.qs;2;4;360.0;360.0;0.424673;2.178883;384.0
110;DTSS;QPLIB_3705.qs;2;5;360.0;360.0;0.352724;2.531607;384.0
111;DTSS;QPLIB_3705.qs;2;6;364.0;364.0;0.518346;3.049953;384.0
112;DTSS;QPLIB_3705.qs;2;7;364.0;364.0;0.373832;3.423785;384.0
113;DTSS;QPLIB_3705.qs;2;8;364.0;364.0;0.368894;3.7926789999999997;384.0
114;DTSS;QPLIB_3705.qs;2;9;364.0;364.0;0.419488;4.212167;384.0
115;DTSS;QPLIB_3705.qs;2;10;364.0;364.0;0.345124;4.557291;384.0
116;DTSS;QPLIB_3705.qs;2;11;364.0;364.0;0.345153;4.902444;384.0
117;DTSS;QPLIB_3705.qs;2;12;366.0;366.0;0.345722;5.248165999999999;384.0
118;DTSS;QPLIB_3705.qs;2;13;366.0;366.0;0.346566;5.594732;384.0
119;DTSS;QPLIB_3705.qs;2;14;366.0;366.0;0.342043;5.936775;384.0
120;DTSS;QPLIB_3705.qs;2;15;366.0;366.0;0.344562;6.281337;384.0
121;DTSS;QPLIB_3705.qs;2;16;366.0;366.0;0.342832;6.624169;384.0
122;DTSS;QPLIB_3705.qs;2;17;368.0;368.0;0.344498;6.968667;384.0
123;DTSS;QPLIB_3705.qs;2;18;368.0;368.0;0.343315;7.3119819999999995;384.0
124;DTSS;QPLIB_3705.qs;2;19;368.0;368.0;0.34302;7.655002;384.0
125;DTSS;QPLIB_3705.qs;2;20;368.0;368.0;0.342505;7.997507;384.0
126;DTSS;QPLIB_3705.qs;2;21;368.0;368.0;0.343447;8.340954;384.0
127;DTSS;QPLIB_3705.qs;2;22;368.0;368.0;0.342733;8.683686999999999;384.0
128;DTSS;QPLIB_3705.qs;2;23;370.0;370.0;0.615867;9.299554;384.0
129;DTSS;QPLIB_3705.qs;2;24;378.0;378.0;0.627342;9.926896;384.0
130;DTSS;QPLIB_3705.qs;2;25;378.0;378.0;0.352998;10.279894;384.0
131;DTSS;QPLIB_3705.qs;2;26;378.0;378.0;0.400074;10.679968;384.0
132;DTSS;QPLIB_3705.qs;2;27;378.0;378.0;0.341953;11.021920999999999;384.0
133;DTSS;QPLIB_3705.qs;2;28;378.0;378.0;0.346476;11.368397;384.0
134;DTSS;QPLIB_3705.qs;2;29;378.0;378.0;0.342341;11.710738;384.0
135;DTSS;QPLIB_3705.qs;2;30;378.0;378.0;0.344978;12.055716;384.0
136;DTSS;QPLIB_3705.qs;2;31;378.0;378.0;0.343087;12.398803;384.0
137;DTSS;QPLIB_3705.qs;2;32;378.0;378.0;0.347363;12.746166;384.0
138;DTSS;QPLIB_3705.qs;2;33;378.0;378.0;0.346717;13.092883;384.0
139;DTSS;QPLIB_3705.qs;2;34;378.0;378.0;0.346193;13.439076;384.0
140;DTSS;QPLIB_3705.qs;2;35;378.0;378.0;0.343185;13.782261;384.0
141;DTSS;QPLIB_3705.qs;2;36;378.0;378.0;0.342512;14.124773;384.0
142;DTSS;QPLIB_3705.qs;2;37;378.0;378.0;0.343032;14.467805;384.0
143;DTSS;QPLIB_3705.qs;2;38;378.0;378.0;0.36341;14.831215;384.0
144;DTSS;QPLIB_3705.qs;2;39;378.0;378.0;0.343647;15.174862;384.0
145;DTSS;QPLIB_3705.qs;2;40;378.0;378.0;0.342701;15.517562999999999;384.0
146;DTSS;QPLIB_3705.qs;2;41;378.0;378.0;0.342901;15.860464;384.0
147;DTSS;QPLIB_3705.qs;2;42;378.0;378.0;0.343286;16.20375;384.0
148;DTSS;QPLIB_3705.qs;2;43;378.0;378.0;0.343288;16.547038;384.0
149;DTSS;QPLIB_3705.qs;2;44;378.0;378.0;0.344095;16.891133;384.0
150;DTSS;QPLIB_3705.qs;2;45;378.0;378.0;0.342542;17.233674999999998;384.0
151;DTSS;QPLIB_3705.qs;2;46;378.0;378.0;0.344707;17.578382;384.0
152;DTSS;QPLIB_3705.qs;2;47;378.0;378.0;0.34356;17.921942;384.0
153;DTSS;QPLIB_3705.qs;2;48;378.0;378.0;0.343497;18.265439;384.0
154;DTSS;QPLIB_3705.qs;2;49;378.0;378.0;0.342118;18.607557;384.0
155;DTSS;QPLIB_3705.qs;2;50;378.0;378.0;0.343154;18.950711;384.0
156;DTSS;QPLIB_3705.qs;2;51;378.0;378.0;0.425399;19.37611;384.0
157;DTSS;QPLIB_3705.qs;2;52;378.0;378.0;0.34235;19.71846;384.0
158;DTSS;QPLIB_3705.qs;2;53;378.0;378.0;0.344839;20.063299;384.0
159;DTSS;QPLIB_3705.qs;2;54;378.0;378.0;0.343219;20.406518;384.0
160;DTSS;QPLIB_3705.qs;2;55;378.0;378.0;0.343176;20.749693999999998;384.0
161;DTSS;QPLIB_3705.qs;2;56;378.0;378.0;0.342347;21.092041;384.0
162;DTSS;QPLIB_3705.qs;2;57;378.0;378.0;0.342279;21.43432;384.0
163;DTSS;QPLIB_3705.qs;2;58;378.0;378.0;0.34317;21.77749;384.0
164;DTSS;QPLIB_3705.qs;2;59;378.0;378.0;0.350272;22.127762;384.0
165;DTSS;QPLIB_3705.qs;2;60;378.0;378.0;0.344241;22.472003;384.0
166;DTSS;QPLIB_3705.qs;2;61;378.0;378.0;0.343607;22.81561;384.0
167;DTSS;QPLIB_3705.qs;2;62;378.0;378.0;0.342863;23.158473;384.0
168;DTSS;QPLIB_3705.qs;2;63;378.0;378.0;0.343121;23.501594;384.0
169;DTSS;QPLIB_3705.qs;2;64;378.0;378.0;0.343709;23.845303;384.0
170;DTSS;QPLIB_3705.qs;2;65;378.0;378.0;0.344372;24.189675;384.0
171;DTSS;QPLIB_3705.qs;2;66;376.0;378.0;0.346133;24.535808;384.0
172;DTSS;QPLIB_3705.qs;2;67;376.0;378.0;0.343351;24.879159;384.0
173;DTSS;QPLIB_3705.qs;2;68;376.0;378.0;0.343904;25.223063;384.0
174;DTSS;QPLIB_3705.qs;2;69;376.0;378.0;0.342113;25.565176;384.0
175;DTSS;QPLIB_3705.qs;2;70;376.0;378.0;0.341717;25.906893;384.0
176;DTSS;QPLIB_3705.qs;2;71;376.0;378.0;0.341955;26.248848;384.0
177;DTSS;QPLIB_3705.qs;2;72;376.0;378.0;0.341894;26.590742;384.0
178;DTSS;QPLIB_3705.qs;2;73;376.0;378.0;0.343356;26.934098;384.0
179;DTSS;QPLIB_3705.qs;2;74;376.0;378.0;0.344334;27.278432;384.0
180;DTSS;QPLIB_3705.qs;2;75;376.0;378.0;0.345132;27.623564;384.0
181;DTSS;QPLIB_3705.qs;2;76;376.0;378.0;0.345552;27.969116;384.0
182;DTSS;QPLIB_3705.qs;2;77;376.0;378.0;0.346413;28.315528999999998;384.0
183;DTSS;QPLIB_3705.qs;2;78;376.0;378.0;0.344504;28.660033;384.0
184;DTSS;QPLIB_3705.qs;2;79;376.0;378.0;0.344857;29.00489;384.0
185;DTSS;QPLIB_3705.qs;2;80;376.0;378.0;0.345538;29.350428;384.0
186;DTSS;QPLIB_3705.qs;2;81;376.0;378.0;0.345411;29.695839;384.0
187;DTSS;QPLIB_3705.qs;2;82;376.0;378.0;0.344699;30.040537999999998;384.0
188;DTSS;QPLIB_3705.qs;2;83;376.0;378.0;0.345121;30.385659;384.0
189;DTSS;QPLIB_3705.qs;2;84;376.0;378.0;0.343733;30.729392;384.0
190;DTSS;QPLIB_3705.qs;2;85;376.0;378.0;0.343506;31.072898;384.0
191;DTSS;QPLIB_3705.qs;2;86;376.0;378.0;0.345075;31.417973;384.0
192;DTSS;QPLIB_3705.qs;2;87;376.0;378.0;0.345014;31.762987;384.0
193;DTSS;QPLIB_3705.qs;2;88;376.0;378.0;0.344392;32.107379;384.0
194;DTSS;QPLIB_3705.qs;2;89;376.0;378.0;0.344114;32.451493;384.0
195;DTSS;QPLIB_3705.qs;2;90;374.0;378.0;0.343253;32.794745999999996;384.0
196;DTSS;QPLIB_3705.qs;2;91;376.0;378.0;0.415104;33.20985;384.0
197;DTSS;QPLIB_3705.qs;2;92;378.0;378.0;0.439352;33.649202;384.0
198;DTSS;QPLIB_3705.qs;2;93;378.0;378.0;0.344258;33.99346;384.0
199;DTSS;QPLIB_3705.qs;2;94;378.0;378.0;0.347;34.34046;384.0
200;DTSS;QPLIB_3705.qs;2;95;378.0;378.0;0.347891;34.688351;384.0
201;DTSS;QPLIB_3705.qs;2;96;378.0;378.0;0.345144;35.033495;384.0
202;DTSS;QPLIB_3705.qs;2;97;378.0;378.0;0.347863;35.381358;384.0
203;DTSS;QPLIB_3705.qs;2;98;378.0;378.0;0.49526;35.876618;384.0
204;DTSS;QPLIB_3705.qs;2;99;378.0;378.0;0.344977;36.221595;384.0
205;DTSS;QPLIB_3705.qs;2;100;378.0;378.0;0.344821;36.566416;384.0
206;DTSS;QPLIB_3705.qs;2;101;378.0;378.0;0.345275;36.911691;384.0
207;DTSS;QPLIB_3705.qs;2;102;378.0;378.0;0.348107;37.259797999999996;384.0
208;DTSS;QPLIB_3705.qs;2;103;378.0;378.0;0.344634;37.604432;384.0
209;DTSS;QPLIB_3705.qs;2;104;378.0;378.0;0.347629;37.952061;384.0
210;DTSS;QPLIB_3705.qs;2;105;378.0;378.0;0.34532;38.297381;384.0
211;DTSS;QPLIB_3705.qs;2;106;378.0;378.0;0.346257;38.643638;384.0
212;DTSS;QPLIB_3705.qs;2;107;378.0;378.0;0.346343;38.989981;384.0
213;DTSS;QPLIB_3705.qs;2;108;378.0;378.0;0.34573;39.335710999999996;384.0
