;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3705.qs;378;0.00680272;380;37.64s;384;384;4;1.0416666666666665;1;
1;QPLIB_3705.qs;378;0.00680272;378;44.58s;384;384;6;1.5625;2;
2;QPLIB_3705.qs;378;0.00680272;384;38.35s;384;384;0;0.0;3;4.2342379999999995
3;QPLIB_3705.qs;378;0.00680272;382;35.70s;384;384;2;0.5208333333333333;4;
4;QPLIB_3705.qs;378;0.00680272;382;35.51s;384;384;2;0.5208333333333333;5;
5;QPLIB_3705.qs;378;0.00680272;382;40.98s;384;384;2;0.5208333333333333;6;
6;QPLIB_3705.qs;378;0.00680272;382;51.87s;384;384;2;0.5208333333333333;7;
7;QPLIB_3705.qs;378;0.00680272;382;48.77s;384;384;2;0.5208333333333333;8;
8;QPLIB_3705.qs;378;0.00680272;382;38.64s;384;384;2;0.5208333333333333;9;
9;QPLIB_3705.qs;378;0.00680272;382;37.42s;384;384;2;0.5208333333333333;10;
10;QPLIB_3705.qs;378;0.00680272;384;35.68s;384;384;0;0.0;11;1.421263
11;QPLIB_3705.qs;378;0.00680272;380;35.77s;384;384;4;1.0416666666666665;12;
12;QPLIB_3705.qs;378;0.00680272;384;34.84s;384;384;0;0.0;13;0.559632
13;QPLIB_3705.qs;378;0.00680272;382;56.27s;384;384;2;0.5208333333333333;14;
14;QPLIB_3705.qs;378;0.00680272;382;43.38s;384;384;2;0.5208333333333333;15;
15;QPLIB_3705.qs;378;0.00680272;384;34.95s;384;384;0;0.0;16;0.6115
16;QPLIB_3705.qs;378;0.00680272;380;39.43s;384;384;4;1.0416666666666665;17;
17;QPLIB_3705.qs;378;0.00680272;380;35.46s;384;384;4;1.0416666666666665;18;
18;QPLIB_3705.qs;378;0.00680272;382;37.46s;384;384;2;0.5208333333333333;19;
19;QPLIB_3705.qs;378;0.00680272;382;46.41s;384;384;2;0.5208333333333333;20;
20;QPLIB_3705.qs;378;0.00680272;384;42.75s;384;384;0;0.0;21;8.532211
21;QPLIB_3705.qs;378;0.00680272;380;36.00s;384;384;4;1.0416666666666665;22;
22;QPLIB_3705.qs;378;0.00680272;380;34.90s;384;384;4;1.0416666666666665;23;
23;QPLIB_3705.qs;378;0.00680272;384;36.55s;384;384;0;0.0;24;2.288603
24;QPLIB_3705.qs;378;0.00680272;380;35.60s;384;384;4;1.0416666666666665;25;
25;QPLIB_3705.qs;378;0.00680272;382;37.95s;384;384;2;0.5208333333333333;26;
26;QPLIB_3705.qs;378;0.00680272;380;43.21s;384;384;4;1.0416666666666665;27;
27;QPLIB_3705.qs;378;0.00680272;380;36.80s;384;384;4;1.0416666666666665;28;
28;QPLIB_3705.qs;378;0.00680272;384;34.82s;384;384;0;0.0;29;0.565499
29;QPLIB_3705.qs;378;0.00680272;384;44.97s;384;384;0;0.0;30;10.641272
30;QPLIB_3705.qs;378;0.00680272;382;36.35s;384;384;2;0.5208333333333333;31;
31;QPLIB_3705.qs;378;0.00680272;382;39.35s;384;384;2;0.5208333333333333;32;
32;QPLIB_3705.qs;378;0.00680272;382;52.71s;384;384;2;0.5208333333333333;33;
33;QPLIB_3705.qs;378;0.00680272;382;39.78s;384;384;2;0.5208333333333333;34;
34;QPLIB_3705.qs;378;0.00680272;380;53.22s;384;384;4;1.0416666666666665;35;
35;QPLIB_3705.qs;378;0.00680272;382;36.33s;384;384;2;0.5208333333333333;36;
36;QPLIB_3705.qs;378;0.00680272;382;35.29s;384;384;2;0.5208333333333333;37;
