;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3838.qs;780;0.00328074;696;560.86s;746;746;50;6.702412868632708;1;
1;QPLIB_3838.qs;780;0.00328074;706;596.13s;746;746;40;5.361930294906166;2;
2;QPLIB_3838.qs;780;0.00328074;708;596.86s;746;746;38;5.093833780160858;3;
3;QPLIB_3838.qs;780;0.00328074;706;597.81s;746;746;40;5.361930294906166;4;
4;QPLIB_3838.qs;780;0.00328074;700;596.57s;746;746;46;6.166219839142091;5;
5;QPLIB_3838.qs;780;0.00328074;694;595.81s;746;746;52;6.970509383378016;6;
6;QPLIB_3838.qs;780;0.00328074;704;597.69s;746;746;42;5.630026809651475;7;
7;QPLIB_3838.qs;780;0.00328074;708;598.45s;746;746;38;5.093833780160858;8;
8;QPLIB_3838.qs;780;0.00328074;700;595.65s;746;746;46;6.166219839142091;9;
9;QPLIB_3838.qs;780;0.00328074;704;596.82s;746;746;42;5.630026809651475;10;
10;QPLIB_3838.qs;780;0.00328074;708;596.97s;746;746;38;5.093833780160858;11;
11;QPLIB_3838.qs;780;0.00328074;700;600.09s;746;746;46;6.166219839142091;12;
12;QPLIB_3838.qs;780;0.00328074;700;597.98s;746;746;46;6.166219839142091;13;
13;QPLIB_3838.qs;780;0.00328074;712;599.63s;746;746;34;4.557640750670242;14;
14;QPLIB_3838.qs;780;0.00328074;698;598.58s;746;746;48;6.434316353887399;15;
15;QPLIB_3838.qs;780;0.00328074;704;594.93s;746;746;42;5.630026809651475;16;
16;QPLIB_3838.qs;780;0.00328074;698;594.99s;746;746;48;6.434316353887399;17;
17;QPLIB_3838.qs;780;0.00328074;710;599.31s;746;746;36;4.825737265415549;18;
18;QPLIB_3838.qs;780;0.00328074;714;598.56s;746;746;32;4.289544235924933;19;
19;QPLIB_3838.qs;780;0.00328074;704;599.54s;746;746;42;5.630026809651475;20;
20;QPLIB_3838.qs;780;0.00328074;698;596.30s;746;746;48;6.434316353887399;21;
