;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3706.qs;703;0.00364623;656;596.68s;682;682;26;3.812316715542522;1;
1;QPLIB_3706.qs;703;0.00364623;652;596.13s;682;682;30;4.398826979472141;2;
2;QPLIB_3706.qs;703;0.00364623;650;596.22s;682;682;32;4.69208211143695;3;
3;QPLIB_3706.qs;703;0.00364623;648;598.93s;682;682;34;4.9853372434017595;4;
4;QPLIB_3706.qs;703;0.00364623;650;598.66s;682;682;32;4.69208211143695;5;
5;QPLIB_3706.qs;703;0.00364623;654;600.00s;682;682;28;4.105571847507331;6;
6;QPLIB_3706.qs;703;0.00364623;648;536.91s;682;682;34;4.9853372434017595;7;
7;QPLIB_3706.qs;703;0.00364623;650;594.32s;682;682;32;4.69208211143695;8;
8;QPLIB_3706.qs;703;0.00364623;648;540.25s;682;682;34;4.9853372434017595;9;
9;QPLIB_3706.qs;703;0.00364623;652;597.43s;682;682;30;4.398826979472141;10;
10;QPLIB_3706.qs;703;0.00364623;648;596.82s;682;682;34;4.9853372434017595;11;
11;QPLIB_3706.qs;703;0.00364623;654;595.97s;682;682;28;4.105571847507331;12;
12;QPLIB_3706.qs;703;0.00364623;654;596.73s;682;682;28;4.105571847507331;13;
13;QPLIB_3706.qs;703;0.00364623;656;597.85s;682;682;26;3.812316715542522;14;
14;QPLIB_3706.qs;703;0.00364623;654;596.42s;682;682;28;4.105571847507331;15;
15;QPLIB_3706.qs;703;0.00364623;652;597.33s;682;682;30;4.398826979472141;16;
16;QPLIB_3706.qs;703;0.00364623;652;597.25s;682;682;30;4.398826979472141;17;
17;QPLIB_3706.qs;703;0.00364623;652;488.34s;682;682;30;4.398826979472141;18;
18;QPLIB_3706.qs;703;0.00364623;648;599.50s;682;682;34;4.9853372434017595;19;
19;QPLIB_3706.qs;703;0.00364623;652;596.56s;682;682;30;4.398826979472141;20;
20;QPLIB_3706.qs;703;0.00364623;648;512.84s;682;682;34;4.9853372434017595;21;
21;QPLIB_3706.qs;703;0.00364623;644;595.57s;682;682;38;5.571847507331378;22;
22;QPLIB_3706.qs;703;0.00364623;646;599.16s;682;682;36;5.278592375366569;23;
23;QPLIB_3706.qs;703;0.00364623;644;507.47s;682;682;38;5.571847507331378;24;
24;QPLIB_3706.qs;703;0.00364623;664;597.81s;682;682;18;2.6392961876832843;25;
25;QPLIB_3706.qs;703;0.00364623;646;595.88s;682;682;36;5.278592375366569;26;
26;QPLIB_3706.qs;703;0.00364623;646;598.94s;682;682;36;5.278592375366569;27;
27;QPLIB_3706.qs;703;0.00364623;650;595.56s;682;682;32;4.69208211143695;28;
28;QPLIB_3706.qs;703;0.00364623;642;596.54s;682;682;40;5.865102639296188;29;
29;QPLIB_3706.qs;703;0.00364623;654;597.85s;682;682;28;4.105571847507331;30;
30;QPLIB_3706.qs;703;0.00364623;650;595.54s;682;682;32;4.69208211143695;31;
31;QPLIB_3706.qs;703;0.00364623;658;598.68s;682;682;24;3.519061583577713;32;
32;QPLIB_3706.qs;703;0.00364623;644;477.58s;682;682;38;5.571847507331378;33;
33;QPLIB_3706.qs;703;0.00364623;642;577.10s;682;682;40;5.865102639296188;34;
34;QPLIB_3706.qs;703;0.00364623;656;584.45s;682;682;26;3.812316715542522;35;
35;QPLIB_3706.qs;703;0.00364623;660;596.37s;682;682;22;3.225806451612903;36;
36;QPLIB_3706.qs;703;0.00364623;648;480.00s;682;682;34;4.9853372434017595;37;
37;QPLIB_3706.qs;703;0.00364623;652;599.82s;682;682;30;4.398826979472141;38;
38;QPLIB_3706.qs;703;0.00364623;654;599.30s;682;682;28;4.105571847507331;39;
39;QPLIB_3706.qs;703;0.00364623;646;595.64s;682;682;36;5.278592375366569;40;
40;QPLIB_3706.qs;703;0.00364623;644;596.71s;682;682;38;5.571847507331378;41;
41;QPLIB_3706.qs;703;0.00364623;652;554.57s;682;682;30;4.398826979472141;42;
42;QPLIB_3706.qs;703;0.00364623;656;597.46s;682;682;26;3.812316715542522;43;
43;QPLIB_3706.qs;703;0.00364623;650;599.10s;682;682;32;4.69208211143695;44;
44;QPLIB_3706.qs;703;0.00364623;648;597.28s;682;682;34;4.9853372434017595;45;
45;QPLIB_3706.qs;703;0.00364623;650;599.29s;682;682;32;4.69208211143695;46;
46;QPLIB_3706.qs;703;0.00364623;652;596.50s;682;682;30;4.398826979472141;47;
