;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_5721.qs;300;0.3875;8205385;40.02s;8571649;8571649;366264;4.272970113451915;1;
1;QPLIB_5721.qs;300;0.3875;8275951;89.18s;8571649;8571649;295698;3.4497212846676293;2;
2;QPLIB_5721.qs;300;0.3875;8242577;44.49s;8571649;8571649;329072;3.8390746051314046;3;
3;QPLIB_5721.qs;300;0.3875;8209955;39.25s;8571649;8571649;361694;4.2196548178769335;4;
4;QPLIB_5721.qs;300;0.3875;8241882;46.94s;8571649;8571649;329767;3.8471827299507946;5;
5;QPLIB_5721.qs;300;0.3875;8280219;62.97s;8571649;8571649;291430;3.3999292318199217;6;
6;QPLIB_5721.qs;300;0.3875;8239352;36.67s;8571649;8571649;332297;3.876698637566704;7;
7;QPLIB_5721.qs;300;0.3875;8254798;83.69s;8571649;8571649;316851;3.696499938343252;8;
8;QPLIB_5721.qs;300;0.3875;8311456;62.05s;8571649;8571649;260193;3.03550693687994;9;
9;QPLIB_5721.qs;300;0.3875;8278264;58.87s;8571649;8571649;293385;3.4227369786140334;10;
10;QPLIB_5721.qs;300;0.3875;8264561;56.45s;8571649;8571649;307088;3.5826012007724533;11;
11;QPLIB_5721.qs;300;0.3875;8207307;52.93s;8571649;8571649;364342;4.250547356757142;12;
12;QPLIB_5721.qs;300;0.3875;8281686;62.31s;8571649;8571649;289963;3.3828146719493533;13;
13;QPLIB_5721.qs;300;0.3875;8232162;64.19s;8571649;8571649;339487;3.9605798137557895;14;
14;QPLIB_5721.qs;300;0.3875;8258664;55.97s;8571649;8571649;312985;3.65139776488748;15;
15;QPLIB_5721.qs;300;0.3875;8267415;77.48s;8571649;8571649;304234;3.5493053903630445;16;
16;QPLIB_5721.qs;300;0.3875;8234684;46.62s;8571649;8571649;336965;3.9311572370730534;17;
17;QPLIB_5721.qs;300;0.3875;8275359;65.63s;8571649;8571649;296290;3.456627773722419;18;
18;QPLIB_5721.qs;300;0.3875;8265467;64.10s;8571649;8571649;306182;3.5720314725906297;19;
19;QPLIB_5721.qs;300;0.3875;8225121;71.44s;8571649;8571649;346528;4.042722701314531;20;
20;QPLIB_5721.qs;300;0.3875;8158112;38.59s;8571649;8571649;413537;4.824474263936845;21;
21;QPLIB_5721.qs;300;0.3875;8214395;61.23s;8571649;8571649;357254;4.16785614996601;22;
22;QPLIB_5721.qs;300;0.3875;8280855;67.65s;8571649;8571649;290794;3.3925094226326813;23;
23;QPLIB_5721.qs;300;0.3875;8260149;57.90s;8571649;8571649;311500;3.634073210417272;24;
24;QPLIB_5721.qs;300;0.3875;8138443;53.63s;8571649;8571649;433206;5.053940029508908;25;
25;QPLIB_5721.qs;300;0.3875;8183198;79.45s;8571649;8571649;388451;4.531811790240128;26;
26;QPLIB_5721.qs;300;0.3875;8233643;45.18s;8571649;8571649;338006;3.943301924752168;27;
27;QPLIB_5721.qs;300;0.3875;8313076;104.83s;8571649;8571649;258573;3.0166074229124407;28;
28;QPLIB_5721.qs;300;0.3875;8274289;59.92s;8571649;8571649;297360;3.469110786034286;29;
29;QPLIB_5721.qs;300;0.3875;8291420;68.05s;8571649;8571649;280229;3.269254259011306;30;
30;QPLIB_5721.qs;300;0.3875;8260904;74.52s;8571649;8571649;310745;3.625265103599086;31;
31;QPLIB_5721.qs;300;0.3875;8311698;51.16s;8571649;8571649;259951;3.032683676151462;32;
32;QPLIB_5721.qs;300;0.3875;8256584;90.65s;8571649;8571649;315065;3.6756638075124166;33;
33;QPLIB_5721.qs;300;0.3875;8274340;63.13s;8571649;8571649;297309;3.4685158013353092;34;
34;QPLIB_5721.qs;300;0.3875;8208909;43.76s;8571649;8571649;362740;4.231857837389281;35;
35;QPLIB_5721.qs;300;0.3875;8210142;52.74s;8571649;8571649;361507;4.217473207314018;36;
36;QPLIB_5721.qs;300;0.3875;8211687;36.37s;8571649;8571649;359962;4.199448670845015;37;
37;QPLIB_5721.qs;300;0.3875;8202003;55.04s;8571649;8571649;369646;4.312425765450731;38;
38;QPLIB_5721.qs;300;0.3875;8256068;58.26s;8571649;8571649;315581;3.681683652702065;39;
39;QPLIB_5721.qs;300;0.3875;8270180;108.54s;8571649;8571649;301469;3.5170478865851833;40;
40;QPLIB_5721.qs;300;0.3875;8256323;48.75s;8571649;8571649;315326;3.6787087292071807;41;
41;QPLIB_5721.qs;300;0.3875;8271196;44.98s;8571649;8571649;300453;3.505194858072233;42;
42;QPLIB_5721.qs;300;0.3875;8280157;50.85s;8571649;8571649;291492;3.400652546552011;43;
43;QPLIB_5721.qs;300;0.3875;8253939;91.31s;8571649;8571649;317710;3.7065213472926857;44;
