;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;DTSS;QPLIB_5881.qs;1;1;13067.0;13067.0;0.091211;0.091211;13067.0
1;DTSS;QPLIB_5881.qs;1;2;13067.0;13067.0;0.089511;0.180722;13067.0
2;DTSS;QPLIB_5881.qs;1;3;13067.0;13067.0;0.08982;0.270542;13067.0
3;DTSS;QPLIB_5881.qs;1;4;13067.0;13067.0;0.089523;0.36006499999999997;13067.0
4;DTSS;QPLIB_5881.qs;1;5;13067.0;13067.0;0.089513;0.449578;13067.0
5;DTSS;QPLIB_5881.qs;1;6;13067.0;13067.0;0.089438;0.5390159999999999;13067.0
6;DTSS;QPLIB_5881.qs;1;7;13067.0;13067.0;0.092806;0.631822;13067.0
7;DTSS;QPLIB_5881.qs;1;8;13067.0;13067.0;0.100082;0.731904;13067.0
8;DTSS;QPLIB_5881.qs;1;9;13067.0;13067.0;0.150573;0.882477;13067.0
9;DTSS;QPLIB_5881.qs;1;10;13067.0;13067.0;0.094583;0.97706;13067.0
10;DTSS;QPLIB_5881.qs;1;11;13060.0;13067.0;0.091458;1.068518;13067.0
11;DTSS;QPLIB_5881.qs;1;12;13067.0;13067.0;0.097394;1.165912;13067.0
12;DTSS;QPLIB_5881.qs;1;13;13067.0;13067.0;0.090631;1.256543;13067.0
13;DTSS;QPLIB_5881.qs;1;14;13067.0;13067.0;0.100945;1.357488;13067.0
14;DTSS;QPLIB_5881.qs;1;15;13067.0;13067.0;0.093575;1.451063;13067.0
15;DTSS;QPLIB_5881.qs;1;16;13067.0;13067.0;0.093734;1.544797;13067.0
16;DTSS;QPLIB_5881.qs;1;17;13067.0;13067.0;0.09835;1.643147;13067.0
17;DTSS;QPLIB_5881.qs;1;18;13060.0;13067.0;0.095045;1.738192;13067.0
18;DTSS;QPLIB_5881.qs;1;19;13067.0;13067.0;0.09741;1.835602;13067.0
19;DTSS;QPLIB_5881.qs;1;20;13067.0;13067.0;0.096185;1.931787;13067.0
20;DTSS;QPLIB_5881.qs;1;21;13067.0;13067.0;0.11693;2.048717;13067.0
21;DTSS;QPLIB_5881.qs;1;22;13067.0;13067.0;0.118645;2.1673620000000002;13067.0
22;DTSS;QPLIB_5881.qs;1;23;13067.0;13067.0;0.126766;2.294128;13067.0
23;DTSS;QPLIB_5881.qs;1;24;13067.0;13067.0;0.119909;2.414037;13067.0
24;DTSS;QPLIB_5881.qs;1;25;13060.0;13067.0;0.089765;2.503802;13067.0
