;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_5922.qs;500;0.049268;127476;86.56s;128339;128339;863;0.6724378404070469;1;
1;QPLIB_5922.qs;500;0.049268;126710;87.04s;128339;128339;1629;1.2692946025759901;2;
2;QPLIB_5922.qs;500;0.049268;127126;87.19s;128339;128339;1213;0.9451530711630916;3;
3;QPLIB_5922.qs;500;0.049268;126678;87.07s;128339;128339;1661;1.2942285665308286;4;
4;QPLIB_5922.qs;500;0.049268;127801;87.53s;128339;128339;538;0.41920226899071994;5;
5;QPLIB_5922.qs;500;0.049268;126511;88.37s;128339;128339;1828;1.4243526909201412;6;
6;QPLIB_5922.qs;500;0.049268;127598;179.08s;128339;128339;741;0.5773771028292257;7;
7;QPLIB_5922.qs;500;0.049268;126139;87.01s;128339;128339;2200;1.714210021895137;8;
8;QPLIB_5922.qs;500;0.049268;126808;178.92s;128339;128339;1531;1.1929343379642976;9;
9;QPLIB_5922.qs;500;0.049268;123063;86.72s;128339;128339;5276;4.110987307053975;10;
10;QPLIB_5922.qs;500;0.049268;127621;87.13s;128339;128339;718;0.5594558162366856;11;
11;QPLIB_5922.qs;500;0.049268;127341;87.04s;128339;128339;998;0.7776280008415213;12;
12;QPLIB_5922.qs;500;0.049268;127981;86.95s;128339;128339;358;0.2789487217447541;13;
13;QPLIB_5922.qs;500;0.049268;126843;86.98s;128339;128339;1496;1.1656628148886932;14;
14;QPLIB_5922.qs;500;0.049268;126483;179.11s;128339;128339;1856;1.4461699093806246;15;
15;QPLIB_5922.qs;500;0.049268;127371;87.17s;128339;128339;968;0.7542524096338603;16;
16;QPLIB_5922.qs;500;0.049268;127868;87.23s;128339;128339;471;0.3669967819602771;17;
17;QPLIB_5922.qs;500;0.049268;127931;179.41s;128339;128339;408;0.3179080404241891;18;
18;QPLIB_5922.qs;500;0.049268;126433;86.93s;128339;128339;1906;1.4851292280600596;19;
19;QPLIB_5922.qs;500;0.049268;126415;86.86s;128339;128339;1924;1.4991545827846562;20;
20;QPLIB_5922.qs;500;0.049268;127535;177.96s;128339;128339;804;0.6264658443653137;21;
21;QPLIB_5922.qs;500;0.049268;126914;85.75s;128339;128339;1425;1.1103405823638957;22;
22;QPLIB_5922.qs;500;0.049268;126731;85.81s;128339;128339;1608;1.2529316887306274;23;
23;QPLIB_5922.qs;500;0.049268;126758;87.02s;128339;128339;1581;1.2318936566437326;24;
24;QPLIB_5922.qs;500;0.049268;126898;173.75s;128339;128339;1441;1.122807564341315;25;
25;QPLIB_5922.qs;500;0.049268;127833;85.59s;128339;128339;506;0.3942683050358815;26;
26;QPLIB_5922.qs;500;0.049268;126702;85.19s;128339;128339;1637;1.2755280935646998;27;
