;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3745.qs;325;0.00806627;334;47.80s;334;334;0;0.0;1;19.117635
1;QPLIB_3745.qs;325;0.00806627;334;29.81s;334;334;0;0.0;2;0.776943
2;QPLIB_3745.qs;325;0.00806627;334;30.22s;334;334;0;0.0;3;1.473721
3;QPLIB_3745.qs;325;0.00806627;334;32.63s;334;334;0;0.0;4;3.487793
4;QPLIB_3745.qs;325;0.00806627;334;34.02s;334;334;0;0.0;5;4.883039999999999
5;QPLIB_3745.qs;325;0.00806627;334;29.73s;334;334;0;0.0;6;1.021612
6;QPLIB_3745.qs;325;0.00806627;332;30.98s;334;334;2;0.5988023952095809;7;
7;QPLIB_3745.qs;325;0.00806627;334;29.10s;334;334;0;0.0;8;0.427834
8;QPLIB_3745.qs;325;0.00806627;334;30.90s;334;334;0;0.0;9;2.243299
9;QPLIB_3745.qs;325;0.00806627;334;42.46s;334;334;0;0.0;10;13.496436
10;QPLIB_3745.qs;325;0.00806627;334;39.45s;334;334;0;0.0;11;10.635349
11;QPLIB_3745.qs;325;0.00806627;334;36.65s;334;334;0;0.0;12;7.393962999999999
12;QPLIB_3745.qs;325;0.00806627;334;29.64s;334;334;0;0.0;13;0.35682
13;QPLIB_3745.qs;325;0.00806627;334;30.84s;334;334;0;0.0;14;1.9886339999999998
14;QPLIB_3745.qs;325;0.00806627;334;31.36s;334;334;0;0.0;15;2.51385
15;QPLIB_3745.qs;325;0.00806627;334;35.51s;334;334;0;0.0;16;6.884295
16;QPLIB_3745.qs;325;0.00806627;334;29.31s;334;334;0;0.0;17;0.432887
17;QPLIB_3745.qs;325;0.00806627;334;54.64s;334;334;0;0.0;18;25.854419
18;QPLIB_3745.qs;325;0.00806627;332;30.06s;334;334;2;0.5988023952095809;19;
19;QPLIB_3745.qs;325;0.00806627;334;30.55s;334;334;0;0.0;20;1.1507779999999999
20;QPLIB_3745.qs;325;0.00806627;334;31.45s;334;334;0;0.0;21;2.438073
21;QPLIB_3745.qs;325;0.00806627;334;45.30s;334;334;0;0.0;22;16.568799
22;QPLIB_3745.qs;325;0.00806627;334;53.24s;334;334;0;0.0;23;24.197761
23;QPLIB_3745.qs;325;0.00806627;334;36.26s;334;334;0;0.0;24;7.55694
24;QPLIB_3745.qs;325;0.00806627;334;30.32s;334;334;0;0.0;25;1.402688
25;QPLIB_3745.qs;325;0.00806627;334;47.36s;334;334;0;0.0;26;18.64413
26;QPLIB_3745.qs;325;0.00806627;334;52.47s;334;334;0;0.0;27;23.509681999999998
27;QPLIB_3745.qs;325;0.00806627;334;30.87s;334;334;0;0.0;28;1.689683
28;QPLIB_3745.qs;325;0.00806627;334;29.24s;334;334;0;0.0;29;0.423716
29;QPLIB_3745.qs;325;0.00806627;334;31.65s;334;334;0;0.0;30;2.863935
30;QPLIB_3745.qs;325;0.00806627;334;29.79s;334;334;0;0.0;31;0.9498440000000001
31;QPLIB_3745.qs;325;0.00806627;334;44.32s;334;334;0;0.0;32;15.072002
32;QPLIB_3745.qs;325;0.00806627;334;30.29s;334;334;0;0.0;33;1.392881
33;QPLIB_3745.qs;325;0.00806627;334;29.82s;334;334;0;0.0;34;0.8384830000000001
34;QPLIB_3745.qs;325;0.00806627;334;33.30s;334;334;0;0.0;35;4.607629
35;QPLIB_3745.qs;325;0.00806627;334;47.77s;334;334;0;0.0;36;18.874872
36;QPLIB_3745.qs;325;0.00806627;334;29.58s;334;334;0;0.0;37;0.58553
37;QPLIB_3745.qs;325;0.00806627;334;29.71s;334;334;0;0.0;38;0.801683
38;QPLIB_3745.qs;325;0.00806627;334;42.93s;334;334;0;0.0;39;13.804079
39;QPLIB_3745.qs;325;0.00806627;334;30.29s;334;334;0;0.0;40;1.274986
40;QPLIB_3745.qs;325;0.00806627;334;30.89s;334;334;0;0.0;41;1.9513960000000001
41;QPLIB_3745.qs;325;0.00806627;334;29.88s;334;334;0;0.0;42;1.184955
42;QPLIB_3745.qs;325;0.00806627;334;34.25s;334;334;0;0.0;43;5.095178
43;QPLIB_3745.qs;325;0.00806627;334;42.49s;334;334;0;0.0;44;13.795834
44;QPLIB_3745.qs;325;0.00806627;334;36.42s;334;334;0;0.0;45;7.243498
45;QPLIB_3745.qs;325;0.00806627;334;30.36s;334;334;0;0.0;46;1.71939
46;QPLIB_3745.qs;325;0.00806627;334;29.08s;334;334;0;0.0;47;0.355156
47;QPLIB_3745.qs;325;0.00806627;334;30.53s;334;334;0;0.0;48;1.791763
48;QPLIB_3745.qs;325;0.00806627;334;30.64s;334;334;0;0.0;49;1.277967
49;QPLIB_3745.qs;325;0.00806627;334;34.12s;334;334;0;0.0;50;5.173239
50;QPLIB_3745.qs;325;0.00806627;334;29.64s;334;334;0;0.0;51;0.351834
51;QPLIB_3745.qs;325;0.00806627;334;29.58s;334;334;0;0.0;52;0.9141950000000001
52;QPLIB_3745.qs;325;0.00806627;334;29.25s;334;334;0;0.0;53;0.428593
53;QPLIB_3745.qs;325;0.00806627;334;29.94s;334;334;0;0.0;54;1.0626579999999999
54;QPLIB_3745.qs;325;0.00806627;334;34.11s;334;334;0;0.0;55;5.061794
55;QPLIB_3745.qs;325;0.00806627;332;34.66s;334;334;2;0.5988023952095809;56;
56;QPLIB_3745.qs;325;0.00806627;334;35.49s;334;334;0;0.0;57;6.73221
57;QPLIB_3745.qs;325;0.00806627;334;29.41s;334;334;0;0.0;58;0.545245
58;QPLIB_3745.qs;325;0.00806627;334;31.09s;334;334;0;0.0;59;2.323372
59;QPLIB_3745.qs;325;0.00806627;334;30.22s;334;334;0;0.0;60;1.109042
60;QPLIB_3745.qs;325;0.00806627;334;29.38s;334;334;0;0.0;61;0.577319
61;QPLIB_3745.qs;325;0.00806627;334;44.70s;334;334;0;0.0;62;15.994519
62;QPLIB_3745.qs;325;0.00806627;334;29.99s;334;334;0;0.0;63;0.546816
63;QPLIB_3745.qs;325;0.00806627;334;38.52s;334;334;0;0.0;64;9.764724
64;QPLIB_3745.qs;325;0.00806627;334;31.24s;334;334;0;0.0;65;2.052468
65;QPLIB_3745.qs;325;0.00806627;334;32.93s;334;334;0;0.0;66;3.940576
66;QPLIB_3745.qs;325;0.00806627;334;29.07s;334;334;0;0.0;67;0.38214
67;QPLIB_3745.qs;325;0.00806627;334;33.54s;334;334;0;0.0;68;4.645181
68;QPLIB_3745.qs;325;0.00806627;334;43.23s;334;334;0;0.0;69;14.525971
69;QPLIB_3745.qs;325;0.00806627;334;35.78s;334;334;0;0.0;70;7.025136
70;QPLIB_3745.qs;325;0.00806627;334;29.76s;334;334;0;0.0;71;0.317479
71;QPLIB_3745.qs;325;0.00806627;334;38.02s;334;334;0;0.0;72;9.296374
72;QPLIB_3745.qs;325;0.00806627;334;31.08s;334;334;0;0.0;73;1.16554
73;QPLIB_3745.qs;325;0.00806627;334;31.04s;334;334;0;0.0;74;2.079656
74;QPLIB_3745.qs;325;0.00806627;334;31.46s;334;334;0;0.0;75;2.356949
75;QPLIB_3745.qs;325;0.00806627;334;37.63s;334;334;0;0.0;76;8.642651
76;QPLIB_3745.qs;325;0.00806627;334;31.48s;334;334;0;0.0;77;2.5680899999999998
77;QPLIB_3745.qs;325;0.00806627;334;29.36s;334;334;0;0.0;78;0.64413
78;QPLIB_3745.qs;325;0.00806627;332;29.71s;334;334;2;0.5988023952095809;79;
79;QPLIB_3745.qs;325;0.00806627;334;32.21s;334;334;0;0.0;80;3.198411
80;QPLIB_3745.qs;325;0.00806627;334;30.57s;334;334;0;0.0;81;1.702899
81;QPLIB_3745.qs;325;0.00806627;334;29.46s;334;334;0;0.0;82;0.622092
82;QPLIB_3745.qs;325;0.00806627;334;30.49s;334;334;0;0.0;83;1.314168
83;QPLIB_3745.qs;325;0.00806627;334;44.08s;334;334;0;0.0;84;15.182939
84;QPLIB_3745.qs;325;0.00806627;334;41.21s;334;334;0;0.0;85;12.373658
85;QPLIB_3745.qs;325;0.00806627;334;29.64s;334;334;0;0.0;86;0.781873
86;QPLIB_3745.qs;325;0.00806627;334;29.90s;334;334;0;0.0;87;0.7724629999999999
87;QPLIB_3745.qs;325;0.00806627;332;32.06s;334;334;2;0.5988023952095809;88;
88;QPLIB_3745.qs;325;0.00806627;334;29.89s;334;334;0;0.0;89;1.032735
89;QPLIB_3745.qs;325;0.00806627;334;30.50s;334;334;0;0.0;90;1.28883
90;QPLIB_3745.qs;325;0.00806627;334;32.93s;334;334;0;0.0;91;3.675968
91;QPLIB_3745.qs;325;0.00806627;334;29.64s;334;334;0;0.0;92;0.375444
92;QPLIB_3745.qs;325;0.00806627;334;40.19s;334;334;0;0.0;93;11.475867000000001
93;QPLIB_3745.qs;325;0.00806627;334;29.87s;334;334;0;0.0;94;0.869414
94;QPLIB_3745.qs;325;0.00806627;334;29.71s;334;334;0;0.0;95;0.423215
95;QPLIB_3745.qs;325;0.00806627;334;42.20s;334;334;0;0.0;96;13.465254
96;QPLIB_3745.qs;325;0.00806627;334;29.84s;334;334;0;0.0;97;1.068355
97;QPLIB_3745.qs;325;0.00806627;334;35.82s;334;334;0;0.0;98;6.3616719999999995
98;QPLIB_3745.qs;325;0.00806627;334;29.46s;334;334;0;0.0;99;0.662836
99;QPLIB_3745.qs;325;0.00806627;334;29.87s;334;334;0;0.0;100;1.044571
