;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;MSTS;QPLIB_3705.qs;1;1;380.0;380.0;1.562886;1.562886;384.0
1;MSTS;QPLIB_3705.qs;1;2;370.0;380.0;0.891425;2.454311;384.0
2;MSTS;QPLIB_3705.qs;1;3;372.0;380.0;0.932751;3.3870620000000002;384.0
3;MSTS;QPLIB_3705.qs;1;4;372.0;380.0;1.214705;4.601767;384.0
4;MSTS;QPLIB_3705.qs;1;5;372.0;380.0;1.327323;5.92909;384.0
5;MSTS;QPLIB_3705.qs;1;6;372.0;380.0;1.218242;7.1473320000000005;384.0
6;MSTS;QPLIB_3705.qs;1;7;376.0;380.0;1.102439;8.249770999999999;384.0
7;MSTS;QPLIB_3705.qs;1;8;378.0;380.0;0.957992;9.207763;384.0
8;MSTS;QPLIB_3705.qs;1;9;378.0;380.0;0.900677;10.10844;384.0
9;MSTS;QPLIB_3705.qs;1;10;376.0;380.0;0.962381;11.070821;384.0
10;MSTS;QPLIB_3705.qs;1;11;376.0;380.0;0.886739;11.95756;384.0
11;MSTS;QPLIB_3705.qs;1;12;366.0;380.0;0.889065;12.846625;384.0
12;MSTS;QPLIB_3705.qs;1;13;374.0;380.0;1.102646;13.949271;384.0
13;MSTS;QPLIB_3705.qs;1;14;378.0;380.0;0.904639;14.853909999999999;384.0
14;MSTS;QPLIB_3705.qs;1;15;368.0;380.0;1.273134;16.127044;384.0
15;MSTS;QPLIB_3705.qs;1;16;368.0;380.0;0.922639;17.049683;384.0
16;MSTS;QPLIB_3705.qs;1;17;360.0;380.0;0.919658;17.969341;384.0
17;MSTS;QPLIB_3705.qs;1;18;382.0;382.0;1.360155;19.329496;384.0
18;MSTS;QPLIB_3705.qs;1;19;376.0;382.0;0.929149;20.258645;384.0
19;MSTS;QPLIB_3705.qs;1;20;380.0;382.0;1.037692;21.296337;384.0
20;MSTS;QPLIB_3705.qs;1;21;374.0;382.0;1.0853;22.381637;384.0
21;MSTS;QPLIB_3705.qs;1;22;384.0;384.0;1.139679;23.521316;384.0
22;MSTS;QPLIB_3705.qs;1;23;384.0;384.0;0.941423;24.462739;384.0
23;MSTS;QPLIB_3705.qs;1;24;384.0;384.0;0.915246;25.377985;384.0
24;MSTS;QPLIB_3705.qs;1;25;384.0;384.0;1.348481;26.726466;384.0
25;MSTS;QPLIB_3705.qs;1;26;376.0;384.0;1.176699;27.903165;384.0
26;MSTS;QPLIB_3705.qs;1;27;384.0;384.0;0.901189;28.804354;384.0
27;MSTS;QPLIB_3705.qs;1;28;370.0;384.0;1.013873;29.818227;384.0
28;MSTS;QPLIB_3705.qs;1;29;370.0;384.0;1.236787;31.055014;384.0
29;MSTS;QPLIB_3705.qs;1;30;374.0;384.0;1.128391;32.183405;384.0
30;MSTS;QPLIB_3705.qs;1;31;382.0;384.0;0.935066;33.118471;384.0
