;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3705.qs;378;0.00680272;384;122.50s;384;384;0;0.0;1;23.521316
1;QPLIB_3705.qs;378;0.00680272;382;133.28s;384;384;2;0.5208333333333333;2;
2;QPLIB_3705.qs;378;0.00680272;384;114.37s;384;384;0;0.0;3;15.571925
3;QPLIB_3705.qs;378;0.00680272;384;110.02s;384;384;0;0.0;4;14.20813
4;QPLIB_3705.qs;378;0.00680272;384;127.08s;384;384;0;0.0;5;28.418829
5;QPLIB_3705.qs;378;0.00680272;382;117.57s;384;384;2;0.5208333333333333;6;
6;QPLIB_3705.qs;378;0.00680272;384;130.39s;384;384;0;0.0;7;31.692
7;QPLIB_3705.qs;378;0.00680272;382;122.85s;384;384;2;0.5208333333333333;8;
8;QPLIB_3705.qs;378;0.00680272;384;101.72s;384;384;0;0.0;9;2.462476
9;QPLIB_3705.qs;378;0.00680272;384;181.72s;384;384;0;0.0;10;79.919434
10;QPLIB_3705.qs;378;0.00680272;384;100.84s;384;384;0;0.0;11;3.7484149999999996
11;QPLIB_3705.qs;378;0.00680272;384;144.92s;384;384;0;0.0;12;45.840424999999996
12;QPLIB_3705.qs;378;0.00680272;384;114.37s;384;384;0;0.0;13;15.662821
13;QPLIB_3705.qs;378;0.00680272;384;114.24s;384;384;0;0.0;14;16.460984
14;QPLIB_3705.qs;378;0.00680272;384;213.63s;384;384;0;0.0;15;114.645206
15;QPLIB_3705.qs;378;0.00680272;382;109.73s;384;384;2;0.5208333333333333;16;
16;QPLIB_3705.qs;378;0.00680272;384;115.20s;384;384;0;0.0;17;15.728116
17;QPLIB_3705.qs;378;0.00680272;382;114.40s;384;384;2;0.5208333333333333;18;
18;QPLIB_3705.qs;378;0.00680272;384;107.01s;384;384;0;0.0;19;7.438273
19;QPLIB_3705.qs;378;0.00680272;384;226.94s;384;384;0;0.0;20;129.341585
20;QPLIB_3705.qs;378;0.00680272;382;112.92s;384;384;2;0.5208333333333333;21;
21;QPLIB_3705.qs;378;0.00680272;384;112.96s;384;384;0;0.0;22;12.003351
22;QPLIB_3705.qs;378;0.00680272;382;127.07s;384;384;2;0.5208333333333333;23;
23;QPLIB_3705.qs;378;0.00680272;384;166.03s;384;384;0;0.0;24;65.700841
24;QPLIB_3705.qs;378;0.00680272;384;134.14s;384;384;0;0.0;25;34.851977
25;QPLIB_3705.qs;378;0.00680272;384;103.17s;384;384;0;0.0;26;1.847055
26;QPLIB_3705.qs;378;0.00680272;384;264.55s;384;384;0;0.0;27;165.635046
27;QPLIB_3705.qs;378;0.00680272;384;134.81s;384;384;0;0.0;28;37.115619
28;QPLIB_3705.qs;378;0.00680272;384;102.65s;384;384;0;0.0;29;3.5543180000000003
29;QPLIB_3705.qs;378;0.00680272;384;126.27s;384;384;0;0.0;30;27.935271
30;QPLIB_3705.qs;378;0.00680272;384;199.46s;384;384;0;0.0;31;100.791401
31;QPLIB_3705.qs;378;0.00680272;384;154.82s;384;384;0;0.0;32;55.815246
32;QPLIB_3705.qs;378;0.00680272;384;162.69s;384;384;0;0.0;33;63.907319
33;QPLIB_3705.qs;378;0.00680272;384;140.82s;384;384;0;0.0;34;42.931817
34;QPLIB_3705.qs;378;0.00680272;382;102.84s;384;384;2;0.5208333333333333;35;
35;QPLIB_3705.qs;378;0.00680272;384;180.37s;384;384;0;0.0;36;81.34686500000001
36;QPLIB_3705.qs;378;0.00680272;384;122.89s;384;384;0;0.0;37;23.330793
37;QPLIB_3705.qs;378;0.00680272;384;192.38s;384;384;0;0.0;38;91.721477
38;QPLIB_3705.qs;378;0.00680272;384;106.55s;384;384;0;0.0;39;5.261886
39;QPLIB_3705.qs;378;0.00680272;384;100.56s;384;384;0;0.0;40;1.662779
40;QPLIB_3705.qs;378;0.00680272;382;105.56s;384;384;2;0.5208333333333333;41;
41;QPLIB_3705.qs;378;0.00680272;384;118.20s;384;384;0;0.0;42;18.856358
42;QPLIB_3705.qs;378;0.00680272;382;109.26s;384;384;2;0.5208333333333333;43;
43;QPLIB_3705.qs;378;0.00680272;384;114.11s;384;384;0;0.0;44;12.251439
44;QPLIB_3705.qs;378;0.00680272;382;99.59s;384;384;2;0.5208333333333333;45;
45;QPLIB_3705.qs;378;0.00680272;384;130.47s;384;384;0;0.0;46;31.201926
46;QPLIB_3705.qs;378;0.00680272;384;159.65s;384;384;0;0.0;47;59.987634
47;QPLIB_3705.qs;378;0.00680272;384;164.28s;384;384;0;0.0;48;65.089833
48;QPLIB_3705.qs;378;0.00680272;384;105.47s;384;384;0;0.0;49;6.794967
49;QPLIB_3705.qs;378;0.00680272;384;130.21s;384;384;0;0.0;50;31.472677
50;QPLIB_3705.qs;378;0.00680272;384;211.39s;384;384;0;0.0;51;109.816301
51;QPLIB_3705.qs;378;0.00680272;384;111.18s;384;384;0;0.0;52;11.081141
52;QPLIB_3705.qs;378;0.00680272;384;146.28s;384;384;0;0.0;53;46.112038
53;QPLIB_3705.qs;378;0.00680272;384;158.58s;384;384;0;0.0;54;57.55551
54;QPLIB_3705.qs;378;0.00680272;384;111.80s;384;384;0;0.0;55;13.965847
55;QPLIB_3705.qs;378;0.00680272;384;136.52s;384;384;0;0.0;56;34.910242000000004
56;QPLIB_3705.qs;378;0.00680272;384;204.12s;384;384;0;0.0;57;103.546175
57;QPLIB_3705.qs;378;0.00680272;384;107.84s;384;384;0;0.0;58;12.435869
58;QPLIB_3705.qs;378;0.00680272;384;108.90s;384;384;0;0.0;59;12.353527
59;QPLIB_3705.qs;378;0.00680272;384;115.79s;384;384;0;0.0;60;19.900902
60;QPLIB_3705.qs;378;0.00680272;384;107.78s;384;384;0;0.0;61;12.087762999999999
61;QPLIB_3705.qs;378;0.00680272;382;98.24s;384;384;2;0.5208333333333333;62;
62;QPLIB_3705.qs;378;0.00680272;384;98.45s;384;384;0;0.0;63;1.44546
63;QPLIB_3705.qs;378;0.00680272;384;98.93s;384;384;0;0.0;64;3.588648
64;QPLIB_3705.qs;378;0.00680272;384;110.84s;384;384;0;0.0;65;15.791746
65;QPLIB_3705.qs;378;0.00680272;384;104.93s;384;384;0;0.0;66;9.291222
66;QPLIB_3705.qs;378;0.00680272;384;113.14s;384;384;0;0.0;67;18.308557
67;QPLIB_3705.qs;378;0.00680272;384;125.62s;384;384;0;0.0;68;29.764392
68;QPLIB_3705.qs;378;0.00680272;384;104.99s;384;384;0;0.0;69;11.653569000000001
69;QPLIB_3705.qs;378;0.00680272;384;137.41s;384;384;0;0.0;70;41.441499
70;QPLIB_3705.qs;378;0.00680272;384;152.61s;384;384;0;0.0;71;57.795497
71;QPLIB_3705.qs;378;0.00680272;382;151.52s;384;384;2;0.5208333333333333;72;
72;QPLIB_3705.qs;378;0.00680272;384;150.99s;384;384;0;0.0;73;52.512148
73;QPLIB_3705.qs;378;0.00680272;384;98.28s;384;384;0;0.0;74;1.530203
74;QPLIB_3705.qs;378;0.00680272;384;140.09s;384;384;0;0.0;75;44.105301
75;QPLIB_3705.qs;378;0.00680272;382;99.78s;384;384;2;0.5208333333333333;76;
76;QPLIB_3705.qs;378;0.00680272;384;146.94s;384;384;0;0.0;77;51.890721
77;QPLIB_3705.qs;378;0.00680272;382;101.99s;384;384;2;0.5208333333333333;78;
78;QPLIB_3705.qs;378;0.00680272;382;167.52s;384;384;2;0.5208333333333333;79;
79;QPLIB_3705.qs;378;0.00680272;384;146.53s;384;384;0;0.0;80;51.735354
80;QPLIB_3705.qs;378;0.00680272;382;110.83s;384;384;2;0.5208333333333333;81;
81;QPLIB_3705.qs;378;0.00680272;384;243.96s;384;384;0;0.0;82;147.243646
82;QPLIB_3705.qs;378;0.00680272;384;116.24s;384;384;0;0.0;83;20.112324
83;QPLIB_3705.qs;378;0.00680272;384;154.85s;384;384;0;0.0;84;58.132694
84;QPLIB_3705.qs;378;0.00680272;384;185.42s;384;384;0;0.0;85;85.89859
85;QPLIB_3705.qs;378;0.00680272;384;188.95s;384;384;0;0.0;86;90.283505
86;QPLIB_3705.qs;378;0.00680272;384;138.82s;384;384;0;0.0;87;43.488277
87;QPLIB_3705.qs;378;0.00680272;384;168.07s;384;384;0;0.0;88;76.423607
88;QPLIB_3705.qs;378;0.00680272;384;139.58s;384;384;0;0.0;89;45.957433
89;QPLIB_3705.qs;378;0.00680272;384;125.02s;384;384;0;0.0;90;32.55168
90;QPLIB_3705.qs;378;0.00680272;384;127.06s;384;384;0;0.0;91;35.406209
91;QPLIB_3705.qs;378;0.00680272;382;105.32s;384;384;2;0.5208333333333333;92;
92;QPLIB_3705.qs;378;0.00680272;384;108.59s;384;384;0;0.0;93;17.405378
93;QPLIB_3705.qs;378;0.00680272;384;154.32s;384;384;0;0.0;94;61.34681
94;QPLIB_3705.qs;378;0.00680272;384;130.50s;384;384;0;0.0;95;40.071553
95;QPLIB_3705.qs;378;0.00680272;384;102.88s;384;384;0;0.0;96;4.332497
96;QPLIB_3705.qs;378;0.00680272;384;197.65s;384;384;0;0.0;97;94.663014
97;QPLIB_3705.qs;378;0.00680272;384;108.25s;384;384;0;0.0;98;7.858693
98;QPLIB_3705.qs;378;0.00680272;384;201.43s;384;384;0;0.0;99;98.062779
99;QPLIB_3705.qs;378;0.00680272;384;101.34s;384;384;0;0.0;100;1.597913
