;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;MSTS;QPLIB_3850.qs;1;1;1012.0;1012.0;25.756834;25.756834;1190.0
1;MSTS;QPLIB_3850.qs;1;2;1070.0;1070.0;20.405551;46.162385;1190.0
2;MSTS;QPLIB_3850.qs;1;3;1066.0;1070.0;20.512905;66.67529;1190.0
3;MSTS;QPLIB_3850.qs;1;4;1054.0;1070.0;20.474386;87.149676;1190.0
4;MSTS;QPLIB_3850.qs;1;5;1070.0;1070.0;20.545133;107.69480899999999;1190.0
5;MSTS;QPLIB_3850.qs;1;6;1056.0;1070.0;20.58732;128.282129;1190.0
6;MSTS;QPLIB_3850.qs;1;7;1072.0;1072.0;20.34064;148.622769;1190.0
7;MSTS;QPLIB_3850.qs;1;8;1076.0;1076.0;20.783672;169.406441;1190.0
8;MSTS;QPLIB_3850.qs;1;9;1072.0;1076.0;21.612571;191.019012;1190.0
9;MSTS;QPLIB_3850.qs;1;10;1086.0;1086.0;20.552388;211.57139999999998;1190.0
10;MSTS;QPLIB_3850.qs;1;11;1064.0;1086.0;20.518413;232.089813;1190.0
11;MSTS;QPLIB_3850.qs;1;12;1074.0;1086.0;21.777097;253.86691;1190.0
12;MSTS;QPLIB_3850.qs;1;13;1068.0;1086.0;20.284563;274.151473;1190.0
13;MSTS;QPLIB_3850.qs;1;14;1070.0;1086.0;20.686132;294.837605;1190.0
14;MSTS;QPLIB_3850.qs;1;15;1070.0;1086.0;20.495768;315.333373;1190.0
15;MSTS;QPLIB_3850.qs;1;16;1082.0;1086.0;21.451022;336.784395;1190.0
16;MSTS;QPLIB_3850.qs;1;17;1054.0;1086.0;20.351289;357.13568399999997;1190.0
17;MSTS;QPLIB_3850.qs;1;18;1066.0;1086.0;22.753329;379.889013;1190.0
18;MSTS;QPLIB_3850.qs;1;19;1068.0;1086.0;21.344938;401.233951;1190.0
19;MSTS;QPLIB_3850.qs;1;20;1068.0;1086.0;20.415288;421.649239;1190.0
20;MSTS;QPLIB_3850.qs;1;21;1088.0;1088.0;20.7006;442.349839;1190.0
21;MSTS;QPLIB_3850.qs;1;22;1086.0;1088.0;20.22096;462.570799;1190.0
22;MSTS;QPLIB_3850.qs;1;23;1062.0;1088.0;20.617675;483.188474;1190.0
23;MSTS;QPLIB_3850.qs;1;24;1074.0;1088.0;20.71159;503.900064;1190.0
24;MSTS;QPLIB_3850.qs;1;25;1084.0;1088.0;20.565471;524.465535;1190.0
25;MSTS;QPLIB_3850.qs;1;26;1068.0;1088.0;20.59723;545.062765;1190.0
26;MSTS;QPLIB_3850.qs;1;27;1086.0;1088.0;20.732482;565.795247;1190.0
27;MSTS;QPLIB_3850.qs;1;28;1058.0;1088.0;20.278955;586.074202;1190.0
28;MSTS;QPLIB_3850.qs;2;1;1038.0;1038.0;24.23569;24.23569;1190.0
29;MSTS;QPLIB_3850.qs;2;2;1042.0;1042.0;20.741641;44.97733100000001;1190.0
30;MSTS;QPLIB_3850.qs;2;3;1048.0;1048.0;20.180828;65.15815900000001;1190.0
31;MSTS;QPLIB_3850.qs;2;4;1026.0;1048.0;21.347186;86.505345;1190.0
32;MSTS;QPLIB_3850.qs;2;5;1018.0;1048.0;20.514688;107.02003300000001;1190.0
33;MSTS;QPLIB_3850.qs;2;6;1040.0;1048.0;20.226778;127.24681100000001;1190.0
34;MSTS;QPLIB_3850.qs;2;7;1058.0;1058.0;20.447345;147.694156;1190.0
35;MSTS;QPLIB_3850.qs;2;8;1042.0;1058.0;20.797002;168.491158;1190.0
36;MSTS;QPLIB_3850.qs;2;9;1048.0;1058.0;21.944095;190.435253;1190.0
37;MSTS;QPLIB_3850.qs;2;10;1054.0;1058.0;20.915878;211.351131;1190.0
38;MSTS;QPLIB_3850.qs;2;11;1076.0;1076.0;20.533525;231.884656;1190.0
39;MSTS;QPLIB_3850.qs;2;12;1046.0;1076.0;20.723926;252.608582;1190.0
40;MSTS;QPLIB_3850.qs;2;13;1064.0;1076.0;20.382491;272.99107300000003;1190.0
41;MSTS;QPLIB_3850.qs;2;14;1068.0;1076.0;21.064147;294.05522;1190.0
42;MSTS;QPLIB_3850.qs;2;15;1058.0;1076.0;20.30426;314.35948;1190.0
43;MSTS;QPLIB_3850.qs;2;16;1058.0;1076.0;20.235107;334.594587;1190.0
44;MSTS;QPLIB_3850.qs;2;17;1054.0;1076.0;20.549394;355.143981;1190.0
45;MSTS;QPLIB_3850.qs;2;18;1080.0;1080.0;20.618481;375.762462;1190.0
46;MSTS;QPLIB_3850.qs;2;19;1074.0;1080.0;20.215661;395.978123;1190.0
