;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;SA;QPLIB_3832.qs;1;1;534.0;534.0;27.129643;27.129643;554.0
1;SA;QPLIB_3832.qs;1;2;536.0;536.0;10.180528;37.310171000000004;554.0
2;SA;QPLIB_3832.qs;1;3;538.0;538.0;11.090981;48.401152;554.0
3;SA;QPLIB_3832.qs;1;4;544.0;544.0;13.494945;61.896097;554.0
4;SA;QPLIB_3832.qs;1;5;544.0;544.0;6.573695;68.469792;554.0
5;SA;QPLIB_3832.qs;1;6;546.0;546.0;7.445756;75.915548;554.0
6;SA;QPLIB_3832.qs;1;7;546.0;546.0;6.085849;82.001397;554.0
7;SA;QPLIB_3832.qs;1;8;546.0;546.0;6.243661;88.245058;554.0
8;SA;QPLIB_3832.qs;1;9;546.0;546.0;5.899311;94.144369;554.0
9;SA;QPLIB_3832.qs;1;10;546.0;546.0;5.958013;100.102382;554.0
10;SA;QPLIB_3832.qs;1;11;546.0;546.0;6.192035;106.294417;554.0
11;SA;QPLIB_3832.qs;1;12;546.0;546.0;6.108545;112.402962;554.0
12;SA;QPLIB_3832.qs;1;13;546.0;546.0;6.040941;118.443903;554.0
13;SA;QPLIB_3832.qs;1;14;546.0;546.0;6.280802;124.724705;554.0
14;SA;QPLIB_3832.qs;1;15;546.0;546.0;6.059215;130.78392;554.0
15;SA;QPLIB_3832.qs;1;16;546.0;546.0;5.97952;136.76344;554.0
16;SA;QPLIB_3832.qs;1;17;546.0;546.0;5.90318;142.66662;554.0
17;SA;QPLIB_3832.qs;1;18;548.0;548.0;6.819243;149.485863;554.0
18;SA;QPLIB_3832.qs;1;19;548.0;548.0;5.098771;154.584634;554.0
19;SA;QPLIB_3832.qs;1;20;548.0;548.0;5.267179;159.851813;554.0
20;SA;QPLIB_3832.qs;1;21;548.0;548.0;5.063617;164.91543000000001;554.0
21;SA;QPLIB_3832.qs;1;22;548.0;548.0;5.204432;170.119862;554.0
22;SA;QPLIB_3832.qs;1;23;548.0;548.0;5.095241;175.215103;554.0
23;SA;QPLIB_3832.qs;1;24;548.0;548.0;5.238381;180.453484;554.0
24;SA;QPLIB_3832.qs;1;25;548.0;548.0;5.174732;185.628216;554.0
25;SA;QPLIB_3832.qs;1;26;548.0;548.0;5.239425;190.867641;554.0
26;SA;QPLIB_3832.qs;1;27;548.0;548.0;5.191863;196.059504;554.0
27;SA;QPLIB_3832.qs;1;28;548.0;548.0;4.992958;201.052462;554.0
