;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;SA;QPLIB_3506.qs;1;1;474.0;474.0;19.587859;19.587859;478.0
1;SA;QPLIB_3506.qs;1;2;474.0;474.0;3.966952;23.554811;478.0
2;SA;QPLIB_3506.qs;1;3;474.0;474.0;3.823523;27.378334000000002;478.0
3;SA;QPLIB_3506.qs;1;4;474.0;474.0;3.726647;31.104981000000002;478.0
4;SA;QPLIB_3506.qs;1;5;474.0;474.0;3.911665;35.016646;478.0
5;SA;QPLIB_3506.qs;1;6;474.0;474.0;3.856993;38.873639000000004;478.0
6;SA;QPLIB_3506.qs;1;7;474.0;474.0;3.921079;42.794718;478.0
7;SA;QPLIB_3506.qs;1;8;474.0;474.0;3.910024;46.704742;478.0
8;SA;QPLIB_3506.qs;1;9;474.0;474.0;3.800442;50.505184;478.0
9;SA;QPLIB_3506.qs;1;10;474.0;474.0;3.875738;54.380922;478.0
10;SA;QPLIB_3506.qs;1;11;474.0;474.0;4.003123;58.384045;478.0
11;SA;QPLIB_3506.qs;1;12;474.0;474.0;3.919126;62.303171;478.0
12;SA;QPLIB_3506.qs;1;13;474.0;474.0;3.873466;66.176637;478.0
13;SA;QPLIB_3506.qs;1;14;474.0;474.0;3.909787;70.08642400000001;478.0
14;SA;QPLIB_3506.qs;1;15;474.0;474.0;3.539436;73.62586;478.0
15;SA;QPLIB_3506.qs;1;16;474.0;474.0;4.030322;77.656182;478.0
16;SA;QPLIB_3506.qs;1;17;474.0;474.0;3.689213;81.345395;478.0
17;SA;QPLIB_3506.qs;1;18;474.0;474.0;3.566948;84.912343;478.0
18;SA;QPLIB_3506.qs;1;19;474.0;474.0;3.7982;88.710543;478.0
19;SA;QPLIB_3506.qs;1;20;474.0;474.0;3.961845;92.672388;478.0
20;SA;QPLIB_3506.qs;1;21;474.0;474.0;3.606679;96.279067;478.0
21;SA;QPLIB_3506.qs;1;22;474.0;474.0;3.674649;99.953716;478.0
22;SA;QPLIB_3506.qs;1;23;474.0;474.0;3.629729;103.583445;478.0
23;SA;QPLIB_3506.qs;1;24;474.0;474.0;3.517147;107.100592;478.0
24;SA;QPLIB_3506.qs;1;25;474.0;474.0;3.942905;111.043497;478.0
25;SA;QPLIB_3506.qs;1;26;474.0;474.0;3.965474;115.008971;478.0
26;SA;QPLIB_3506.qs;1;27;474.0;474.0;3.925682;118.934653;478.0
27;SA;QPLIB_3506.qs;1;28;474.0;474.0;3.926925;122.86157800000001;478.0
28;SA;QPLIB_3506.qs;1;29;474.0;474.0;3.899733;126.761311;478.0
29;SA;QPLIB_3506.qs;1;30;474.0;474.0;3.763737;130.525048;478.0
30;SA;QPLIB_3506.qs;1;31;474.0;474.0;3.794623;134.319671;478.0
31;SA;QPLIB_3506.qs;1;32;474.0;474.0;3.886067;138.205738;478.0
32;SA;QPLIB_3506.qs;1;33;474.0;474.0;3.762926;141.968664;478.0
33;SA;QPLIB_3506.qs;1;34;474.0;474.0;3.667882;145.636546;478.0
34;SA;QPLIB_3506.qs;1;35;474.0;474.0;3.878255;149.514801;478.0
35;SA;QPLIB_3506.qs;1;36;474.0;474.0;4.05631;153.571111;478.0
36;SA;QPLIB_3506.qs;1;37;474.0;474.0;3.723362;157.294473;478.0
37;SA;QPLIB_3506.qs;1;38;474.0;474.0;3.915183;161.209656;478.0
38;SA;QPLIB_3506.qs;1;39;474.0;474.0;3.972517;165.182173;478.0
39;SA;QPLIB_3506.qs;1;40;474.0;474.0;3.769244;168.951417;478.0
40;SA;QPLIB_3506.qs;1;41;474.0;474.0;3.700761;172.652178;478.0
41;SA;QPLIB_3506.qs;1;42;474.0;474.0;3.959533;176.611711;478.0
42;SA;QPLIB_3506.qs;1;43;474.0;474.0;3.934208;180.545919;478.0
43;SA;QPLIB_3506.qs;1;44;474.0;474.0;3.804632;184.350551;478.0
44;SA;QPLIB_3506.qs;1;45;474.0;474.0;4.011679;188.36223;478.0
45;SA;QPLIB_3506.qs;1;46;474.0;474.0;3.812107;192.174337;478.0
46;SA;QPLIB_3506.qs;1;47;474.0;474.0;3.770671;195.945008;478.0
47;SA;QPLIB_3506.qs;1;48;474.0;474.0;4.119511;200.064519;478.0
48;SA;QPLIB_3506.qs;1;49;474.0;474.0;3.740555;203.805074;478.0
49;SA;QPLIB_3506.qs;1;50;474.0;474.0;3.677804;207.482878;478.0
50;SA;QPLIB_3506.qs;1;51;474.0;474.0;3.862761;211.345639;478.0
51;SA;QPLIB_3506.qs;1;52;474.0;474.0;3.863073;215.208712;478.0
52;SA;QPLIB_3506.qs;1;53;474.0;474.0;3.864315;219.073027;478.0
53;SA;QPLIB_3506.qs;1;54;474.0;474.0;3.605795;222.678822;478.0
54;SA;QPLIB_3506.qs;1;55;474.0;474.0;3.931782;226.610604;478.0
55;SA;QPLIB_3506.qs;1;56;474.0;474.0;3.928495;230.539099;478.0
56;SA;QPLIB_3506.qs;1;57;474.0;474.0;4.066252;234.605351;478.0
57;SA;QPLIB_3506.qs;1;58;474.0;474.0;3.710373;238.315724;478.0
58;SA;QPLIB_3506.qs;1;59;474.0;474.0;4.025237;242.340961;478.0
59;SA;QPLIB_3506.qs;1;60;474.0;474.0;3.741214;246.082175;478.0
60;SA;QPLIB_3506.qs;1;61;474.0;474.0;3.896622;249.97879700000001;478.0
61;SA;QPLIB_3506.qs;1;62;474.0;474.0;3.711078;253.689875;478.0
62;SA;QPLIB_3506.qs;1;63;474.0;474.0;3.904767;257.594642;478.0
63;SA;QPLIB_3506.qs;1;64;474.0;474.0;3.841248;261.43589000000003;478.0
64;SA;QPLIB_3506.qs;1;65;474.0;474.0;3.723166;265.159056;478.0
65;SA;QPLIB_3506.qs;1;66;474.0;474.0;3.755623;268.914679;478.0
66;SA;QPLIB_3506.qs;1;67;474.0;474.0;3.793831;272.70851;478.0
