;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;SA;QPLIB_3693.qs;1;1;1130.0;1130.0;265.775921;265.775921;1148.0
1;SA;QPLIB_3693.qs;1;2;1132.0;1132.0;48.936628;314.71254899999997;1148.0
2;SA;QPLIB_3693.qs;1;3;1132.0;1132.0;44.014661;358.72720999999996;1148.0
3;SA;QPLIB_3693.qs;1;4;1134.0;1134.0;72.72952;431.45673;1148.0
4;SA;QPLIB_3693.qs;1;5;1136.0;1136.0;45.052922;476.50965199999996;1148.0
5;SA;QPLIB_3693.qs;1;6;1136.0;1136.0;41.292757;517.802409;1148.0
6;SA;QPLIB_3693.qs;2;1;1134.0;1134.0;332.859033;332.859033;1148.0
7;SA;QPLIB_3693.qs;3;1;1138.0;1138.0;360.0344;360.0344;1148.0
8;SA;QPLIB_3693.qs;4;1;1120.0;1120.0;194.213277;194.213277;1148.0
9;SA;QPLIB_3693.qs;4;2;1132.0;1132.0;112.901913;307.11519;1148.0
10;SA;QPLIB_3693.qs;4;3;1138.0;1138.0;78.032893;385.148083;1148.0
11;SA;QPLIB_3693.qs;4;4;1138.0;1138.0;42.45934;427.607423;1148.0
12;SA;QPLIB_3693.qs;4;5;1144.0;1144.0;87.008709;514.616132;1148.0
13;SA;QPLIB_3693.qs;5;1;1126.0;1126.0;207.202787;207.202787;1148.0
14;SA;QPLIB_3693.qs;5;2;1132.0;1132.0;108.05682;315.259607;1148.0
15;SA;QPLIB_3693.qs;5;3;1132.0;1132.0;41.945938;357.20554500000003;1148.0
16;SA;QPLIB_3693.qs;5;4;1132.0;1132.0;41.565365;398.77091;1148.0
17;SA;QPLIB_3693.qs;5;5;1132.0;1132.0;41.271936;440.042846;1148.0
18;SA;QPLIB_3693.qs;5;6;1132.0;1132.0;41.952203;481.995049;1148.0
19;SA;QPLIB_3693.qs;5;7;1132.0;1132.0;41.718033;523.713082;1148.0
20;SA;QPLIB_3693.qs;5;8;1132.0;1132.0;41.594042;565.307124;1148.0
21;SA;QPLIB_3693.qs;6;1;1130.0;1130.0;215.253559;215.253559;1148.0
22;SA;QPLIB_3693.qs;6;2;1132.0;1132.0;51.491917;266.745476;1148.0
23;SA;QPLIB_3693.qs;6;3;1132.0;1132.0;37.664311;304.409787;1148.0
24;SA;QPLIB_3693.qs;6;4;1132.0;1132.0;38.103919;342.513706;1148.0
25;SA;QPLIB_3693.qs;6;5;1132.0;1132.0;38.133602;380.647308;1148.0
26;SA;QPLIB_3693.qs;6;6;1136.0;1136.0;44.773109;425.420417;1148.0
27;SA;QPLIB_3693.qs;6;7;1136.0;1136.0;37.485806;462.906223;1148.0
28;SA;QPLIB_3693.qs;6;8;1140.0;1140.0;86.611524;549.517747;1148.0
29;SA;QPLIB_3693.qs;7;1;1138.0;1138.0;260.606248;260.606248;1148.0
