;instance;size;density;obj value;time;opt obj value;opt obj value from file;gap;gap %;counter;cum time
0;QPLIB_3852.qs;231;0.0112816;234;18.45s;234;234;0;0.0;1;0.192975
1;QPLIB_3852.qs;231;0.0112816;234;20.02s;234;234;0;0.0;2;0.219461
2;QPLIB_3852.qs;231;0.0112816;234;20.31s;234;234;0;0.0;3;0.243738
3;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;4;0.237399
4;QPLIB_3852.qs;231;0.0112816;234;20.24s;234;234;0;0.0;5;0.21598
5;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;6;0.226461
6;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;7;0.231239
7;QPLIB_3852.qs;231;0.0112816;234;20.16s;234;234;0;0.0;8;0.208359
8;QPLIB_3852.qs;231;0.0112816;234;20.22s;234;234;0;0.0;9;0.212362
9;QPLIB_3852.qs;231;0.0112816;234;20.23s;234;234;0;0.0;10;0.228748
10;QPLIB_3852.qs;231;0.0112816;234;20.20s;234;234;0;0.0;11;0.213695
11;QPLIB_3852.qs;231;0.0112816;234;20.17s;234;234;0;0.0;12;0.20758
12;QPLIB_3852.qs;231;0.0112816;234;20.23s;234;234;0;0.0;13;0.215338
13;QPLIB_3852.qs;231;0.0112816;234;20.22s;234;234;0;0.0;14;0.209796
14;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;15;0.217545
15;QPLIB_3852.qs;231;0.0112816;234;20.31s;234;234;0;0.0;16;0.223662
16;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;17;0.218878
17;QPLIB_3852.qs;231;0.0112816;234;20.29s;234;234;0;0.0;18;0.216786
18;QPLIB_3852.qs;231;0.0112816;234;20.25s;234;234;0;0.0;19;0.221806
19;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;20;0.208001
20;QPLIB_3852.qs;231;0.0112816;234;20.27s;234;234;0;0.0;21;0.220439
21;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;22;0.262527
22;QPLIB_3852.qs;231;0.0112816;234;20.18s;234;234;0;0.0;23;0.228998
23;QPLIB_3852.qs;231;0.0112816;234;20.27s;234;234;0;0.0;24;0.277533
24;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;25;0.238931
25;QPLIB_3852.qs;231;0.0112816;234;20.18s;234;234;0;0.0;26;0.222163
26;QPLIB_3852.qs;231;0.0112816;234;20.18s;234;234;0;0.0;27;0.214801
27;QPLIB_3852.qs;231;0.0112816;234;20.31s;234;234;0;0.0;28;0.207968
28;QPLIB_3852.qs;231;0.0112816;234;20.17s;234;234;0;0.0;29;0.21189
29;QPLIB_3852.qs;231;0.0112816;234;20.25s;234;234;0;0.0;30;0.236979
30;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;31;0.211914
31;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;32;0.221533
32;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;33;0.313977
33;QPLIB_3852.qs;231;0.0112816;234;20.20s;234;234;0;0.0;34;0.216589
34;QPLIB_3852.qs;231;0.0112816;234;20.16s;234;234;0;0.0;35;0.231072
35;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;36;0.240177
36;QPLIB_3852.qs;231;0.0112816;234;20.24s;234;234;0;0.0;37;0.229949
37;QPLIB_3852.qs;231;0.0112816;234;20.30s;234;234;0;0.0;38;0.25826
38;QPLIB_3852.qs;231;0.0112816;234;20.27s;234;234;0;0.0;39;0.30832
39;QPLIB_3852.qs;231;0.0112816;234;20.60s;234;234;0;0.0;40;0.23781
40;QPLIB_3852.qs;231;0.0112816;234;20.17s;234;234;0;0.0;41;0.218301
41;QPLIB_3852.qs;231;0.0112816;234;20.18s;234;234;0;0.0;42;0.224521
42;QPLIB_3852.qs;231;0.0112816;234;20.22s;234;234;0;0.0;43;0.209617
43;QPLIB_3852.qs;231;0.0112816;234;20.22s;234;234;0;0.0;44;0.218397
44;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;45;0.243217
45;QPLIB_3852.qs;231;0.0112816;234;20.16s;234;234;0;0.0;46;0.219915
46;QPLIB_3852.qs;231;0.0112816;234;20.20s;234;234;0;0.0;47;0.22233
47;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;48;0.222832
48;QPLIB_3852.qs;231;0.0112816;234;20.39s;234;234;0;0.0;49;0.371618
49;QPLIB_3852.qs;231;0.0112816;234;20.19s;234;234;0;0.0;50;0.224653
50;QPLIB_3852.qs;231;0.0112816;234;20.30s;234;234;0;0.0;51;0.289847
51;QPLIB_3852.qs;231;0.0112816;234;20.52s;234;234;0;0.0;52;0.512484
52;QPLIB_3852.qs;231;0.0112816;234;20.33s;234;234;0;0.0;53;0.259997
53;QPLIB_3852.qs;231;0.0112816;234;20.71s;234;234;0;0.0;54;0.7292270000000001
54;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;55;0.217122
55;QPLIB_3852.qs;231;0.0112816;234;20.42s;234;234;0;0.0;56;0.379497
56;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;57;0.231398
57;QPLIB_3852.qs;231;0.0112816;234;20.29s;234;234;0;0.0;58;0.204948
58;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;59;0.21817
59;QPLIB_3852.qs;231;0.0112816;234;20.27s;234;234;0;0.0;60;0.235123
60;QPLIB_3852.qs;231;0.0112816;234;20.30s;234;234;0;0.0;61;0.235891
61;QPLIB_3852.qs;231;0.0112816;234;20.20s;234;234;0;0.0;62;0.216608
62;QPLIB_3852.qs;231;0.0112816;234;20.30s;234;234;0;0.0;63;0.295271
63;QPLIB_3852.qs;231;0.0112816;234;20.15s;234;234;0;0.0;64;0.212807
64;QPLIB_3852.qs;231;0.0112816;234;20.17s;234;234;0;0.0;65;0.217959
65;QPLIB_3852.qs;231;0.0112816;234;20.19s;234;234;0;0.0;66;0.216279
66;QPLIB_3852.qs;231;0.0112816;234;20.25s;234;234;0;0.0;67;0.289754
67;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;68;0.209746
68;QPLIB_3852.qs;231;0.0112816;234;20.23s;234;234;0;0.0;69;0.210536
69;QPLIB_3852.qs;231;0.0112816;234;20.28s;234;234;0;0.0;70;0.21123
70;QPLIB_3852.qs;231;0.0112816;234;20.25s;234;234;0;0.0;71;0.206278
71;QPLIB_3852.qs;231;0.0112816;234;20.24s;234;234;0;0.0;72;0.210892
72;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;73;0.289699
73;QPLIB_3852.qs;231;0.0112816;234;20.26s;234;234;0;0.0;74;0.216751
74;QPLIB_3852.qs;231;0.0112816;234;20.36s;234;234;0;0.0;75;0.213228
75;QPLIB_3852.qs;231;0.0112816;234;20.37s;234;234;0;0.0;76;0.273417
76;QPLIB_3852.qs;231;0.0112816;234;20.20s;234;234;0;0.0;77;0.22009
77;QPLIB_3852.qs;231;0.0112816;234;20.38s;234;234;0;0.0;78;0.234188
78;QPLIB_3852.qs;231;0.0112816;234;20.18s;234;234;0;0.0;79;0.218312
79;QPLIB_3852.qs;231;0.0112816;234;20.19s;234;234;0;0.0;80;0.228956
80;QPLIB_3852.qs;231;0.0112816;234;20.21s;234;234;0;0.0;81;0.235922
81;QPLIB_3852.qs;231;0.0112816;234;20.13s;234;234;0;0.0;82;0.209844
