;solver;instance;counter;iteration;local best;current best;time;cum time;opt obj value
0;MSTS;QPLIB_3745.qs;1;1;334.0;334.0;1.981599;1.981599;334.0
1;MSTS;QPLIB_3745.qs;1;2;334.0;334.0;0.588706;2.5703050000000003;334.0
2;MSTS;QPLIB_3745.qs;1;3;332.0;334.0;0.576511;3.1468160000000003;334.0
3;MSTS;QPLIB_3745.qs;1;4;332.0;334.0;0.602525;3.7493410000000003;334.0
4;MSTS;QPLIB_3745.qs;1;5;332.0;334.0;0.771502;4.520843;334.0
5;MSTS;QPLIB_3745.qs;1;6;332.0;334.0;0.793419;5.314262;334.0
6;MSTS;QPLIB_3745.qs;1;7;332.0;334.0;0.646822;5.961084;334.0
7;MSTS;QPLIB_3745.qs;1;8;332.0;334.0;0.616987;6.578071;334.0
8;MSTS;QPLIB_3745.qs;1;9;332.0;334.0;0.615354;7.1934249999999995;334.0
9;MSTS;QPLIB_3745.qs;1;10;332.0;334.0;0.630203;7.823628;334.0
10;MSTS;QPLIB_3745.qs;1;11;334.0;334.0;0.889099;8.712727;334.0
11;MSTS;QPLIB_3745.qs;1;12;334.0;334.0;0.616057;9.328784;334.0
12;MSTS;QPLIB_3745.qs;1;13;334.0;334.0;0.787776;10.11656;334.0
13;MSTS;QPLIB_3745.qs;1;14;334.0;334.0;0.650931;10.767491;334.0
14;MSTS;QPLIB_3745.qs;1;15;332.0;334.0;0.618416;11.385907;334.0
15;MSTS;QPLIB_3745.qs;1;16;332.0;334.0;0.772459;12.158366;334.0
16;MSTS;QPLIB_3745.qs;1;17;334.0;334.0;0.796092;12.954458;334.0
17;MSTS;QPLIB_3745.qs;1;18;332.0;334.0;0.606541;13.560999;334.0
18;MSTS;QPLIB_3745.qs;1;19;334.0;334.0;0.620755;14.181754;334.0
19;MSTS;QPLIB_3745.qs;1;20;334.0;334.0;0.618969;14.800723;334.0
20;MSTS;QPLIB_3745.qs;1;21;334.0;334.0;0.625917;15.426639999999999;334.0
21;MSTS;QPLIB_3745.qs;1;22;332.0;334.0;0.891729;16.318369;334.0
22;MSTS;QPLIB_3745.qs;1;23;332.0;334.0;0.636472;16.954841;334.0
23;MSTS;QPLIB_3745.qs;1;24;332.0;334.0;0.623357;17.578198;334.0
24;MSTS;QPLIB_3745.qs;1;25;332.0;334.0;0.61546;18.193658;334.0
25;MSTS;QPLIB_3745.qs;1;26;332.0;334.0;0.61999;18.813648;334.0
26;MSTS;QPLIB_3745.qs;1;27;332.0;334.0;0.613459;19.427107;334.0
27;MSTS;QPLIB_3745.qs;1;28;332.0;334.0;0.613573;20.04068;334.0
28;MSTS;QPLIB_3745.qs;1;29;334.0;334.0;0.624213;20.664893;334.0
29;MSTS;QPLIB_3745.qs;1;30;334.0;334.0;0.622471;21.287364;334.0
